sample_index,host_utc,read_start_monotonic_ns,read_end_monotonic_ns,elapsed_s,phase,segment_index,read_retry_count,j1_position_raw,j1_target_raw,j1_position_rad,j1_target_rad,j1_voltage_raw,j1_voltage_v,j1_temperature_c,j1_current_raw,j2_position_raw,j2_target_raw,j2_position_rad,j2_target_rad,j2_voltage_raw,j2_voltage_v,j2_temperature_c,j2_current_raw,j3_position_raw,j3_target_raw,j3_position_rad,j3_target_rad,j3_voltage_raw,j3_voltage_v,j3_temperature_c,j3_current_raw,j4_position_raw,j4_target_raw,j4_position_rad,j4_target_rad,j4_voltage_raw,j4_voltage_v,j4_temperature_c,j4_current_raw,j5_position_raw,j5_target_raw,j5_position_rad,j5_target_rad,j5_voltage_raw,j5_voltage_v,j5_temperature_c,j5_current_raw
0,2026-09-05T09:02:20.976411+00:00,187702203000000,187702250000000,0.047000000,start_alignment,-1,0,2087,2087,0.098174770425,0.098174770425,76,7.6,28,2,2638,2638,0.877437010671,0.877437010671,75,7.5,25,0,2609,2609,0.845223414125,0.845223414125,76,7.6,27,1,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2075,0.013805827091,0.013805827091,75,7.5,25,0
1,2026-09-05T09:02:21.023219+00:00,187702265000000,187702296000000,0.093000000,start_alignment,-1,0,2087,2088,0.098174770425,0.099708751213,76,7.6,28,2,2638,2639,0.877437010671,0.878970991458,75,7.5,25,0,2609,2608,0.845223414125,0.843689433337,76,7.6,27,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2075,0.013805827091,0.013805827091,76,7.6,26,0
2,2026-09-05T09:02:21.065886+00:00,187702312000000,187702343000000,0.140000000,start_alignment,-1,0,2087,2088,0.098174770425,0.099708751213,76,7.6,28,2,2638,2640,0.877437010671,0.880504972246,75,7.5,25,0,2609,2608,0.845223414125,0.843689433337,76,7.6,27,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
3,2026-09-05T09:02:21.339109+00:00,187702562000000,187702609000000,0.406000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,0,2638,2641,0.877437010671,0.882038953034,75,7.5,25,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,75,7.5,25,0
4,2026-09-05T09:02:21.393882+00:00,187702625000000,187702671000000,0.468000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,1,2638,2641,0.877437010671,0.882038953034,75,7.5,25,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
5,2026-09-05T09:02:21.447300+00:00,187702687000000,187702718000000,0.515000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,0,2638,2641,0.877437010671,0.882038953034,75,7.5,25,0,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
6,2026-09-05T09:02:21.505321+00:00,187702734000000,187702781000000,0.578000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,0,2638,2641,0.877437010671,0.882038953034,75,7.5,25,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,75,7.5,25,0
7,2026-09-05T09:02:21.556115+00:00,187702796000000,187702828000000,0.625000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,1,2638,2641,0.877437010671,0.882038953034,75,7.5,25,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,75,7.5,25,0
8,2026-09-05T09:02:21.599350+00:00,187702843000000,187702875000000,0.672000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,1,2638,2641,0.877437010671,0.882038953034,75,7.5,25,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
9,2026-09-05T09:02:21.652444+00:00,187702890000000,187702921000000,0.718000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,0,2638,2641,0.877437010671,0.882038953034,75,7.5,25,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
10,2026-09-05T09:02:21.697328+00:00,187702937000000,187702968000000,0.765000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,28,1,2638,2641,0.877437010671,0.882038953034,75,7.5,25,0,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
