camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,187700875000000,187700890000000,187700882500000,2026-09-05T09:02:19.647926+00:00,0,22049435597450,1920,1200
daheng_sn_FDE23080341,1,187700968000000,187700968000000,187700968000000,2026-09-05T09:02:19.708253+00:00,1,22049443282250,1920,1200
daheng_sn_FDE23080341,2,187701062000000,187701062000000,187701062000000,2026-09-05T09:02:19.808178+00:00,2,22049450967050,1920,1200
daheng_sn_FDE23080341,3,187701156000000,187701156000000,187701156000000,2026-09-05T09:02:19.902519+00:00,3,22049458651850,1920,1200
directshow_index_1,0,187700890000000,187701187000000,187701038500000,2026-09-05T09:02:19.908700+00:00,,,640,480
directshow_index_1,1,187701187000000,187701218000000,187701202500000,2026-09-05T09:02:19.939496+00:00,,,640,480
daheng_sn_FDE23080341,4,187701250000000,187701250000000,187701250000000,2026-09-05T09:02:19.992995+00:00,4,22049466336650,1920,1200
directshow_index_1,2,187701281000000,187701281000000,187701281000000,2026-09-05T09:02:20.003055+00:00,,,640,480
daheng_sn_FDE23080341,5,187701343000000,187701343000000,187701343000000,2026-09-05T09:02:20.085961+00:00,5,22049474021450,1920,1200
directshow_index_1,3,187701375000000,187701375000000,187701375000000,2026-09-05T09:02:20.100550+00:00,,,640,480
daheng_sn_FDE23080341,6,187701437000000,187701437000000,187701437000000,2026-09-05T09:02:20.183599+00:00,6,22049481706250,1920,1200
directshow_index_1,4,187701468000000,187701468000000,187701468000000,2026-09-05T09:02:20.189916+00:00,,,640,480
daheng_sn_FDE23080341,7,187701531000000,187701531000000,187701531000000,2026-09-05T09:02:20.276442+00:00,7,22049489391050,1920,1200
directshow_index_1,5,187701562000000,187701562000000,187701562000000,2026-09-05T09:02:20.287545+00:00,,,640,480
daheng_sn_FDE23080341,8,187701625000000,187701625000000,187701625000000,2026-09-05T09:02:20.372681+00:00,8,22049497075850,1920,1200
directshow_index_1,6,187701656000000,187701656000000,187701656000000,2026-09-05T09:02:20.379760+00:00,,,640,480
