sample_index,host_utc,read_start_monotonic_ns,read_end_monotonic_ns,elapsed_s,phase,segment_index,read_retry_count,j1_position_raw,j1_target_raw,j1_position_rad,j1_target_rad,j1_voltage_raw,j1_voltage_v,j1_temperature_c,j1_current_raw,j2_position_raw,j2_target_raw,j2_position_rad,j2_target_rad,j2_voltage_raw,j2_voltage_v,j2_temperature_c,j2_current_raw,j3_position_raw,j3_target_raw,j3_position_rad,j3_target_rad,j3_voltage_raw,j3_voltage_v,j3_temperature_c,j3_current_raw,j4_position_raw,j4_target_raw,j4_position_rad,j4_target_rad,j4_voltage_raw,j4_voltage_v,j4_temperature_c,j4_current_raw,j5_position_raw,j5_target_raw,j5_position_rad,j5_target_rad,j5_voltage_raw,j5_voltage_v,j5_temperature_c,j5_current_raw
0,2026-09-05T07:48:09.521804+00:00,183250765000000,183250796000000,0.031000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,26,0,2639,2639,0.878970991458,0.878970991458,75,7.5,26,2,2609,2609,0.845223414125,0.845223414125,75,7.5,27,1,2724,2724,0.994019550550,0.994019550550,75,7.5,28,3,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
1,2026-09-05T07:48:09.584325+00:00,183250828000000,183250859000000,0.094000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,26,0,2639,2640,0.878970991458,0.880504972246,75,7.5,26,2,2609,2608,0.845223414125,0.843689433337,76,7.6,27,1,2724,2723,0.994019550550,0.992485569762,75,7.5,28,2,2074,2074,0.012271846303,0.012271846303,75,7.5,26,1
2,2026-09-05T07:48:09.896799+00:00,183251140000000,183251171000000,0.406000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
3,2026-09-05T07:48:09.957265+00:00,183251187000000,183251234000000,0.469000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,0,2609,2607,0.845223414125,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
4,2026-09-05T07:48:10.008863+00:00,183251250000000,183251281000000,0.516000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
5,2026-09-05T07:48:10.075086+00:00,183251296000000,183251343000000,0.578000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,0,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
6,2026-09-05T07:48:10.126520+00:00,183251359000000,183251406000000,0.641000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,26,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
7,2026-09-05T07:48:10.181521+00:00,183251421000000,183251453000000,0.688000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
8,2026-09-05T07:48:10.233794+00:00,183251468000000,183251515000000,0.750000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,0,2609,2607,0.845223414125,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
9,2026-09-05T07:48:10.289273+00:00,183251531000000,183251562000000,0.797000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,26,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2609,2607,0.845223414125,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
