camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,176406796000000,176406812000000,176406804000000,2026-09-05T05:54:05.573926+00:00,0,10755197415000,1920,1200
daheng_sn_FDE23080341,1,176406890000000,176406890000000,176406890000000,2026-09-05T05:54:05.634154+00:00,1,10755205099800,1920,1200
daheng_sn_FDE23080341,2,176406984000000,176406984000000,176406984000000,2026-09-05T05:54:05.728992+00:00,2,10755212784600,1920,1200
daheng_sn_FDE23080341,3,176407078000000,176407078000000,176407078000000,2026-09-05T05:54:05.816271+00:00,3,10755220469400,1920,1200
directshow_index_1,0,176406843000000,176407109000000,176406976000000,2026-09-05T05:54:05.840318+00:00,,,640,480
directshow_index_1,1,176407109000000,176407140000000,176407124500000,2026-09-05T05:54:05.872254+00:00,,,640,480
daheng_sn_FDE23080341,4,176407171000000,176407171000000,176407171000000,2026-09-05T05:54:05.912906+00:00,4,10755228154200,1920,1200
directshow_index_1,2,176407203000000,176407203000000,176407203000000,2026-09-05T05:54:05.923075+00:00,,,640,480
daheng_sn_FDE23080341,5,176407265000000,176407265000000,176407265000000,2026-09-05T05:54:06.008708+00:00,5,10755235839000,1920,1200
directshow_index_1,3,176407296000000,176407296000000,176407296000000,2026-09-05T05:54:06.018756+00:00,,,640,480
daheng_sn_FDE23080341,6,176407359000000,176407359000000,176407359000000,2026-09-05T05:54:06.100528+00:00,6,10755243523800,1920,1200
directshow_index_1,4,176407390000000,176407390000000,176407390000000,2026-09-05T05:54:06.112084+00:00,,,640,480
daheng_sn_FDE23080341,7,176407453000000,176407453000000,176407453000000,2026-09-05T05:54:06.199463+00:00,7,10755251208600,1920,1200
directshow_index_1,5,176407484000000,176407484000000,176407484000000,2026-09-05T05:54:06.209781+00:00,,,640,480
daheng_sn_FDE23080341,8,176407546000000,176407546000000,176407546000000,2026-09-05T05:54:06.296265+00:00,8,10755258893400,1920,1200
directshow_index_1,6,176407578000000,176407578000000,176407578000000,2026-09-05T05:54:06.300259+00:00,,,640,480
daheng_sn_FDE23080341,9,176407640000000,176407640000000,176407640000000,2026-09-05T05:54:06.401121+00:00,9,10755266578200,1920,1200
directshow_index_1,7,176407671000000,176407671000000,176407671000000,2026-09-05T05:54:06.401121+00:00,,,640,480
daheng_sn_FDE23080341,10,176407734000000,176407734000000,176407734000000,2026-09-05T05:54:06.478017+00:00,10,10755274263000,1920,1200
directshow_index_1,8,176407765000000,176407765000000,176407765000000,2026-09-05T05:54:06.489572+00:00,,,640,480
daheng_sn_FDE23080341,11,176407828000000,176407828000000,176407828000000,2026-09-05T05:54:06.571137+00:00,11,10755281947800,1920,1200
directshow_index_1,9,176407859000000,176407859000000,176407859000000,2026-09-05T05:54:06.580141+00:00,,,640,480
daheng_sn_FDE23080341,12,176407921000000,176407921000000,176407921000000,2026-09-05T05:54:06.666757+00:00,12,10755289632600,1920,1200
directshow_index_1,10,176407953000000,176407953000000,176407953000000,2026-09-05T05:54:06.681686+00:00,,,640,480
daheng_sn_FDE23080341,13,176408015000000,176408015000000,176408015000000,2026-09-05T05:54:06.754679+00:00,23,10755374165400,1920,1200
directshow_index_1,11,176408046000000,176408046000000,176408046000000,2026-09-05T05:54:06.770245+00:00,,,640,480
daheng_sn_FDE23080341,14,176408109000000,176408109000000,176408109000000,2026-09-05T05:54:06.849789+00:00,35,10755466383000,1920,1200
directshow_index_1,12,176408140000000,176408140000000,176408140000000,2026-09-05T05:54:06.860624+00:00,,,640,480
daheng_sn_FDE23080341,15,176408203000000,176408203000000,176408203000000,2026-09-05T05:54:06.943775+00:00,47,10755558600600,1920,1200
directshow_index_1,13,176408234000000,176408234000000,176408234000000,2026-09-05T05:54:06.957328+00:00,,,640,480
daheng_sn_FDE23080341,16,176408296000000,176408296000000,176408296000000,2026-09-05T05:54:07.040540+00:00,59,10755650818200,1920,1200
directshow_index_1,14,176408328000000,176408328000000,176408328000000,2026-09-05T05:54:07.047569+00:00,,,640,480
daheng_sn_FDE23080341,17,176408390000000,176408390000000,176408390000000,2026-09-05T05:54:07.138395+00:00,71,10755743035800,1920,1200
directshow_index_1,15,176408421000000,176408421000000,176408421000000,2026-09-05T05:54:07.145406+00:00,,,640,480
directshow_index_1,16,176408515000000,176408515000000,176408515000000,2026-09-05T05:54:07.237841+00:00,,,640,480
daheng_sn_FDE23080341,18,176408484000000,176408484000000,176408484000000,2026-09-05T05:54:07.245632+00:00,84,10755842938200,1920,1200
directshow_index_1,17,176408609000000,176408609000000,176408609000000,2026-09-05T05:54:07.332193+00:00,,,640,480
daheng_sn_FDE23080341,19,176408578000000,176408578000000,176408578000000,2026-09-05T05:54:07.343102+00:00,96,10755935155800,1920,1200
daheng_sn_FDE23080341,20,176408671000000,176408671000000,176408671000000,2026-09-05T05:54:07.423254+00:00,108,10756027373400,1920,1200
directshow_index_1,18,176408703000000,176408703000000,176408703000000,2026-09-05T05:54:07.427256+00:00,,,640,480
directshow_index_1,19,176408796000000,176408796000000,176408796000000,2026-09-05T05:54:07.519250+00:00,,,640,480
daheng_sn_FDE23080341,21,176408765000000,176408765000000,176408765000000,2026-09-05T05:54:07.525618+00:00,120,10756119591000,1920,1200
daheng_sn_FDE23080341,22,176408859000000,176408859000000,176408859000000,2026-09-05T05:54:07.610483+00:00,132,10756211808600,1920,1200
directshow_index_1,20,176408890000000,176408890000000,176408890000000,2026-09-05T05:54:07.615497+00:00,,,640,480
daheng_sn_FDE23080341,23,176408953000000,176408953000000,176408953000000,2026-09-05T05:54:07.697020+00:00,145,10756311711000,1920,1200
directshow_index_1,21,176408984000000,176408984000000,176408984000000,2026-09-05T05:54:07.705236+00:00,,,640,480
daheng_sn_FDE23080341,24,176409046000000,176409046000000,176409046000000,2026-09-05T05:54:07.790271+00:00,157,10756403928600,1920,1200
directshow_index_1,22,176409078000000,176409078000000,176409078000000,2026-09-05T05:54:07.801512+00:00,,,640,480
daheng_sn_FDE23080341,25,176409140000000,176409140000000,176409140000000,2026-09-05T05:54:07.886536+00:00,169,10756496146200,1920,1200
directshow_index_1,23,176409171000000,176409171000000,176409171000000,2026-09-05T05:54:07.892536+00:00,,,640,480
daheng_sn_FDE23080341,26,176409234000000,176409234000000,176409234000000,2026-09-05T05:54:07.981521+00:00,181,10756588363800,1920,1200
directshow_index_1,24,176409265000000,176409265000000,176409265000000,2026-09-05T05:54:07.985522+00:00,,,640,480
daheng_sn_FDE23080341,27,176409328000000,176409328000000,176409328000000,2026-09-05T05:54:08.078962+00:00,194,10756688266200,1920,1200
directshow_index_1,25,176409359000000,176409359000000,176409359000000,2026-09-05T05:54:08.081791+00:00,,,640,480
