sample_index,host_utc,read_start_monotonic_ns,read_end_monotonic_ns,elapsed_s,phase,segment_index,read_retry_count,j1_position_raw,j1_target_raw,j1_position_rad,j1_target_rad,j1_voltage_raw,j1_voltage_v,j1_temperature_c,j1_current_raw,j2_position_raw,j2_target_raw,j2_position_rad,j2_target_rad,j2_voltage_raw,j2_voltage_v,j2_temperature_c,j2_current_raw,j3_position_raw,j3_target_raw,j3_position_rad,j3_target_rad,j3_voltage_raw,j3_voltage_v,j3_temperature_c,j3_current_raw,j4_position_raw,j4_target_raw,j4_position_rad,j4_target_rad,j4_voltage_raw,j4_voltage_v,j4_temperature_c,j4_current_raw,j5_position_raw,j5_target_raw,j5_position_rad,j5_target_rad,j5_voltage_raw,j5_voltage_v,j5_temperature_c,j5_current_raw
0,2026-09-05T07:41:58.017471+00:00,182879250000000,182879296000000,0.046000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2638,2638,0.877437010671,0.877437010671,75,7.5,26,3,2604,2604,0.837553510186,0.837553510186,76,7.6,27,0,2728,2728,1.000155473701,1.000155473701,75,7.5,28,2,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
1,2026-09-05T07:41:58.063449+00:00,182879312000000,182879343000000,0.093000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2638,2639,0.877437010671,0.878970991458,75,7.5,27,3,2604,2605,0.837553510186,0.839087490973,76,7.6,27,0,2728,2727,1.000155473701,0.998621492914,75,7.5,28,1,2074,2074,0.012271846303,0.012271846303,75,7.5,26,1
2,2026-09-05T07:41:58.113925+00:00,182879359000000,182879390000000,0.140000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2638,2639,0.877437010671,0.878970991458,75,7.5,26,2,2604,2605,0.837553510186,0.839087490973,76,7.6,27,0,2728,2726,1.000155473701,0.997087512126,75,7.5,28,1,2074,2074,0.012271846303,0.012271846303,75,7.5,26,1
3,2026-09-05T07:41:58.156635+00:00,182879406000000,182879437000000,0.187000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2638,2640,0.877437010671,0.880504972246,75,7.5,27,2,2604,2606,0.837553510186,0.840621471761,76,7.6,27,0,2728,2725,1.000155473701,0.995553531338,75,7.5,28,1,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
4,2026-09-05T07:41:58.211677+00:00,182879453000000,182879484000000,0.234000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2638,2640,0.877437010671,0.880504972246,75,7.5,27,1,2604,2606,0.837553510186,0.840621471761,76,7.6,27,0,2728,2724,1.000155473701,0.994019550550,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,1
5,2026-09-05T07:41:58.532751+00:00,182879765000000,182879812000000,0.562000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,27,1,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
6,2026-09-05T07:41:58.596853+00:00,182879828000000,182879875000000,0.625000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,27,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
7,2026-09-05T07:41:58.666714+00:00,182879890000000,182879937000000,0.687000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
8,2026-09-05T07:41:58.726036+00:00,182879953000000,182880000000000,0.750000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
9,2026-09-05T07:41:58.780210+00:00,182880015000000,182880062000000,0.812000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,27,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
10,2026-09-05T07:41:58.848063+00:00,182880078000000,182880125000000,0.875000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,27,1,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
11,2026-09-05T07:41:58.894077+00:00,182880140000000,182880171000000,0.921000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,27,1,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
12,2026-09-05T07:41:58.948589+00:00,182880187000000,182880218000000,0.968000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,27,1,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
13,2026-09-05T07:41:59.002962+00:00,182880234000000,182880281000000,1.031000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
14,2026-09-05T07:41:59.060703+00:00,182880296000000,182880328000000,1.078000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,26,1,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2724,2723,0.994019550550,0.992485569762,75,7.5,28,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
