camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,171356343000000,171356359000000,171356351000000,2026-09-05T04:29:55.157024+00:00,0,5704661006825,1920,1200
daheng_sn_FDE23080341,1,171356437000000,171356437000000,171356437000000,2026-09-05T04:29:55.189549+00:00,1,5704668691625,1920,1200
daheng_sn_FDE23080341,2,171356531000000,171356531000000,171356531000000,2026-09-05T04:29:55.279539+00:00,2,5704676376425,1920,1200
daheng_sn_FDE23080341,3,171356625000000,171356625000000,171356625000000,2026-09-05T04:29:55.371926+00:00,3,5704684061225,1920,1200
daheng_sn_FDE23080341,4,171356718000000,171356718000000,171356718000000,2026-09-05T04:29:55.475155+00:00,4,5704691746025,1920,1200
directshow_index_1,0,171356515000000,171356781000000,171356648000000,2026-09-05T04:29:55.507932+00:00,,,640,480
directshow_index_1,1,171356781000000,171356812000000,171356796500000,2026-09-05T04:29:55.540442+00:00,,,640,480
daheng_sn_FDE23080341,5,171356812000000,171356812000000,171356812000000,2026-09-05T04:29:55.556945+00:00,5,5704699430825,1920,1200
directshow_index_1,2,171356875000000,171356875000000,171356875000000,2026-09-05T04:29:55.599289+00:00,,,640,480
daheng_sn_FDE23080341,6,171356906000000,171356906000000,171356906000000,2026-09-05T04:29:55.647756+00:00,6,5704707115625,1920,1200
directshow_index_1,3,171356968000000,171356968000000,171356968000000,2026-09-05T04:29:55.688873+00:00,,,640,480
daheng_sn_FDE23080341,7,171357000000000,171357000000000,171357000000000,2026-09-05T04:29:55.745764+00:00,7,5704714800425,1920,1200
directshow_index_1,4,171357062000000,171357062000000,171357062000000,2026-09-05T04:29:55.781552+00:00,,,640,480
daheng_sn_FDE23080341,8,171357093000000,171357093000000,171357093000000,2026-09-05T04:29:55.838293+00:00,8,5704722485225,1920,1200
directshow_index_1,5,171357156000000,171357156000000,171357156000000,2026-09-05T04:29:55.878535+00:00,,,640,480
daheng_sn_FDE23080341,9,171357187000000,171357187000000,171357187000000,2026-09-05T04:29:55.929233+00:00,9,5704730170025,1920,1200
directshow_index_1,6,171357250000000,171357250000000,171357250000000,2026-09-05T04:29:55.969707+00:00,,,640,480
daheng_sn_FDE23080341,10,171357281000000,171357281000000,171357281000000,2026-09-05T04:29:56.028534+00:00,10,5704737854825,1920,1200
directshow_index_1,7,171357343000000,171357343000000,171357343000000,2026-09-05T04:29:56.065834+00:00,,,640,480
daheng_sn_FDE23080341,11,171357375000000,171357375000000,171357375000000,2026-09-05T04:29:56.119015+00:00,11,5704745539625,1920,1200
directshow_index_1,8,171357437000000,171357437000000,171357437000000,2026-09-05T04:29:56.161746+00:00,,,640,480
daheng_sn_FDE23080341,12,171357468000000,171357468000000,171357468000000,2026-09-05T04:29:56.206852+00:00,12,5704753224425,1920,1200
directshow_index_1,9,171357531000000,171357531000000,171357531000000,2026-09-05T04:29:56.251264+00:00,,,640,480
