"adaptation_seconds","best_validation_loss","domain","eval_nll","eval_rmse","evaluation_block_displacement_m","evaluation_contact_steps","initial_validation_loss","model","multi_step_rmse","optimization_steps","residual","residual_norm","rolled_back","seed","shots","topology","sweep_config"
"0.0","","D2__mixed_composition","-38.09691619873047","0.05788710340857506","0.06072398458379948","101","","topology_only","0.46744173765182495","","mixed_composition","0.0","","7","5","D2","history_w1"
"36.33183359997929","-31.81810791015625","D2__mixed_composition","-40.189048767089844","0.05328549072146416","0.06072398458379948","101","-31.68423095703125","dfwm","0.49357670545578003","20","mixed_composition","0.4158616065979004","False","7","5","D2","history_w1"
"34.31924869999057","","D2__mixed_composition","-38.229923248291016","0.05374722555279732","0.06072398458379948","101","","residual_only","0.3865724205970764","","mixed_composition","1.1359578371047974","","7","5","D2","history_w1"
"29.67181480000727","","D2__mixed_composition","-37.3941535949707","0.057232797145843506","0.06072398458379948","101","","monolithic_matched","0.6068713665008545","","mixed_composition","3.048797369003296","","7","5","D2","history_w1"
"0.0005702000053133816","","D2__mixed_composition","-36.817195892333984","0.05499778687953949","0.06072398458379948","101","","history_encoder","0.5526641011238098","","mixed_composition","0.9230525493621826","","7","5","D2","history_w1"
"33.024588300002506","","D2__mixed_composition","-39.346126556396484","0.055783722549676895","0.06072398458379948","101","","parameter_matched","0.5698924660682678","","mixed_composition","3.950216770172119","","7","5","D2","history_w1"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","0","D3","history_w1"
"0.0","","D3__mixed_composition","-35.218387603759766","0.05673832818865776","0.013306613433560757","7","","dfwm","0.5097938776016235","0","mixed_composition","0.0","False","7","0","D3","history_w1"
"0.0","","D3__mixed_composition","-39.12472152709961","0.0479331910610199","0.013306613433560757","7","","residual_only","0.4015393853187561","","mixed_composition","0.0","","7","0","D3","history_w1"
"0.0","","D3__mixed_composition","-35.691932678222656","0.058981165289878845","0.013306613433560757","7","","monolithic_matched","0.6384021043777466","","mixed_composition","0.0","","7","0","D3","history_w1"
"0.0","","D3__mixed_composition","-33.23825454711914","0.06335537880659103","0.013306613433560757","7","","history_encoder","0.6526087522506714","","mixed_composition","0.0","","7","0","D3","history_w1"
"0.0","","D3__mixed_composition","-37.59090042114258","0.05320209637284279","0.013306613433560757","7","","parameter_matched","0.591641902923584","","mixed_composition","0.0","","7","0","D3","history_w1"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","1","D3","history_w1"
"9.233523999981117","-33.1122705078125","D3__mixed_composition","-34.977325439453125","0.05686170607805252","0.013306613433560757","7","-32.74915283203125","dfwm","0.5171069502830505","20","mixed_composition","0.483704537153244","False","7","1","D3","history_w1"
"5.156710400013253","","D3__mixed_composition","-34.71829605102539","0.055702656507492065","0.013306613433560757","7","","residual_only","0.36851462721824646","","mixed_composition","1.3756297826766968","","7","1","D3","history_w1"
"5.186077699996531","","D3__mixed_composition","-35.52318572998047","0.06553420424461365","0.013306613433560757","7","","monolithic_matched","0.6803483366966248","","mixed_composition","3.337014675140381","","7","1","D3","history_w1"
"0.00035310001112520695","","D3__mixed_composition","-36.4708137512207","0.06127297878265381","0.013306613433560757","7","","history_encoder","0.6555734872817993","","mixed_composition","0.8445439338684082","","7","1","D3","history_w1"
"5.419323300011456","","D3__mixed_composition","-35.84946823120117","0.056450650095939636","0.013306613433560757","7","","parameter_matched","0.5712704658508301","","mixed_composition","3.6410140991210938","","7","1","D3","history_w1"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","2","D3","history_w1"
"16.222881299996516","-33.12853515625","D3__mixed_composition","-34.9186897277832","0.05689207464456558","0.013306613433560757","7","-32.74915283203125","dfwm","0.516753613948822","20","mixed_composition","0.4957467019557953","False","7","2","D3","history_w1"
"13.216307599999709","","D3__mixed_composition","-34.64581298828125","0.05550827458500862","0.013306613433560757","7","","residual_only","0.3717358410358429","","mixed_composition","1.2728872299194336","","7","2","D3","history_w1"
"13.316000299993902","","D3__mixed_composition","-35.4743766784668","0.06515765935182571","0.013306613433560757","7","","monolithic_matched","0.6803516149520874","","mixed_composition","3.3008291721343994","","7","2","D3","history_w1"
"0.0005360000068321824","","D3__mixed_composition","-36.710933685302734","0.06113431975245476","0.013306613433560757","7","","history_encoder","0.6551070213317871","","mixed_composition","0.8772590756416321","","7","2","D3","history_w1"
"13.342784599983133","","D3__mixed_composition","-35.825050354003906","0.056371837854385376","0.013306613433560757","7","","parameter_matched","0.5734120607376099","","mixed_composition","3.5407555103302","","7","2","D3","history_w1"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","5","D3","history_w1"
"35.170523300010245","-33.12393798828125","D3__mixed_composition","-34.92856216430664","0.05688413977622986","0.013306613433560757","7","-32.74915283203125","dfwm","0.5166642665863037","20","mixed_composition","0.48984819650650024","False","7","5","D3","history_w1"
"32.32931880000979","","D3__mixed_composition","-35.12155532836914","0.05498676747083664","0.013306613433560757","7","","residual_only","0.37108078598976135","","mixed_composition","1.2316150665283203","","7","5","D3","history_w1"
"31.99628630001098","","D3__mixed_composition","-35.56589126586914","0.06509710103273392","0.013306613433560757","7","","monolithic_matched","0.6787270903587341","","mixed_composition","3.237647294998169","","7","5","D3","history_w1"
"0.00037560000782832503","","D3__mixed_composition","-36.16936492919922","0.06135615333914757","0.013306613433560757","7","","history_encoder","0.6534401178359985","","mixed_composition","0.7105262875556946","","7","5","D3","history_w1"
"30.312658999988344","","D3__mixed_composition","-36.001747131347656","0.05623119696974754","0.013306613433560757","7","","parameter_matched","0.5758095979690552","","mixed_composition","3.4758293628692627","","7","5","D3","history_w1"
"0.0","","D2__mixed_composition","-38.307395935058594","0.05772840976715088","0.06072398458379948","101","","topology_only","0.4667094349861145","","mixed_composition","0.0","","7","0","D2","history_w10"
"0.0","","D2__mixed_composition","-40.07741165161133","0.05371911823749542","0.06072398458379948","101","","dfwm","0.4990125000476837","0","mixed_composition","0.0","False","7","0","D2","history_w10"
"0.0","","D2__mixed_composition","-38.77851104736328","0.05191032588481903","0.06072398458379948","101","","residual_only","0.4094589054584503","","mixed_composition","0.0","","7","0","D2","history_w10"
"0.0","","D2__mixed_composition","-37.9491081237793","0.0542466938495636","0.06072398458379948","101","","monolithic_matched","0.5732827186584473","","mixed_composition","0.0","","7","0","D2","history_w10"
"0.0","","D2__mixed_composition","-36.1031379699707","0.05466397851705551","0.06072398458379948","101","","history_encoder","0.5470758676528931","","mixed_composition","0.0","","7","0","D2","history_w10"
"0.0","","D2__mixed_composition","-39.64358901977539","0.053749699145555496","0.06072398458379948","101","","parameter_matched","0.5868377089500427","","mixed_composition","0.0","","7","0","D2","history_w10"
"0.0","","D2__mixed_composition","-38.307395935058594","0.05772840976715088","0.06072398458379948","101","","topology_only","0.4667094349861145","","mixed_composition","0.0","","7","1","D2","history_w10"
"9.660786899999948","-31.79643798828125","D2__mixed_composition","-40.22543716430664","0.053279388695955276","0.06072398458379948","101","-31.727216796875","dfwm","0.4941893219947815","20","mixed_composition","0.4569859504699707","False","7","1","D2","history_w10"
"6.5230635999760125","","D2__mixed_composition","-38.525875091552734","0.05337604507803917","0.06072398458379948","101","","residual_only","0.3886467218399048","","mixed_composition","1.1392687559127808","","7","1","D2","history_w10"
"6.5345575000101235","","D2__mixed_composition","-37.26617431640625","0.057749051600694656","0.06072398458379948","101","","monolithic_matched","0.6100961565971375","","mixed_composition","3.139641046524048","","7","1","D2","history_w10"
"0.0004827000084333122","","D2__mixed_composition","-37.01140213012695","0.05412045866250992","0.06072398458379948","101","","history_encoder","0.5499091148376465","","mixed_composition","0.5410858988761902","","7","1","D2","history_w10"
"6.544160199991893","","D2__mixed_composition","-39.476783752441406","0.05555473268032074","0.06072398458379948","101","","parameter_matched","0.5733534097671509","","mixed_composition","3.6387386322021484","","7","1","D2","history_w10"
"0.0","","D2__mixed_composition","-38.307395935058594","0.05772840976715088","0.06072398458379948","101","","topology_only","0.4667094349861145","","mixed_composition","0.0","","7","2","D2","history_w10"
"14.471052399982","-31.8190234375","D2__mixed_composition","-40.23146438598633","0.05327490717172623","0.06072398458379948","101","-31.727216796875","dfwm","0.4935019910335541","20","mixed_composition","0.42642608284950256","False","7","2","D2","history_w10"
"11.574728800012963","","D2__mixed_composition","-38.41691589355469","0.05367129296064377","0.06072398458379948","101","","residual_only","0.38722729682922363","","mixed_composition","1.2079814672470093","","7","2","D2","history_w10"
