"adaptation_seconds","best_validation_loss","domain","eval_nll","eval_rmse","evaluation_block_displacement_m","evaluation_contact_steps","initial_validation_loss","model","multi_step_rmse","optimization_steps","residual","residual_norm","rolled_back","seed","shots","topology"
"0.0","","D2__mixed_composition","-38.09691619873047","0.05788710340857506","0.06072398458379948","101","","topology_only","0.46744173765182495","","mixed_composition","0.0","","7","5","D2"
"36.33183359997929","-31.81810791015625","D2__mixed_composition","-40.189048767089844","0.05328549072146416","0.06072398458379948","101","-31.68423095703125","dfwm","0.49357670545578003","20","mixed_composition","0.4158616065979004","False","7","5","D2"
"34.31924869999057","","D2__mixed_composition","-38.229923248291016","0.05374722555279732","0.06072398458379948","101","","residual_only","0.3865724205970764","","mixed_composition","1.1359578371047974","","7","5","D2"
"29.67181480000727","","D2__mixed_composition","-37.3941535949707","0.057232797145843506","0.06072398458379948","101","","monolithic_matched","0.6068713665008545","","mixed_composition","3.048797369003296","","7","5","D2"
"0.0005702000053133816","","D2__mixed_composition","-36.817195892333984","0.05499778687953949","0.06072398458379948","101","","history_encoder","0.5526641011238098","","mixed_composition","0.9230525493621826","","7","5","D2"
"33.024588300002506","","D2__mixed_composition","-39.346126556396484","0.055783722549676895","0.06072398458379948","101","","parameter_matched","0.5698924660682678","","mixed_composition","3.950216770172119","","7","5","D2"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","0","D3"
"0.0","","D3__mixed_composition","-35.218387603759766","0.05673832818865776","0.013306613433560757","7","","dfwm","0.5097938776016235","0","mixed_composition","0.0","False","7","0","D3"
"0.0","","D3__mixed_composition","-39.12472152709961","0.0479331910610199","0.013306613433560757","7","","residual_only","0.4015393853187561","","mixed_composition","0.0","","7","0","D3"
"0.0","","D3__mixed_composition","-35.691932678222656","0.058981165289878845","0.013306613433560757","7","","monolithic_matched","0.6384021043777466","","mixed_composition","0.0","","7","0","D3"
"0.0","","D3__mixed_composition","-33.23825454711914","0.06335537880659103","0.013306613433560757","7","","history_encoder","0.6526087522506714","","mixed_composition","0.0","","7","0","D3"
"0.0","","D3__mixed_composition","-37.59090042114258","0.05320209637284279","0.013306613433560757","7","","parameter_matched","0.591641902923584","","mixed_composition","0.0","","7","0","D3"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","1","D3"
"9.233523999981117","-33.1122705078125","D3__mixed_composition","-34.977325439453125","0.05686170607805252","0.013306613433560757","7","-32.74915283203125","dfwm","0.5171069502830505","20","mixed_composition","0.483704537153244","False","7","1","D3"
"5.156710400013253","","D3__mixed_composition","-34.71829605102539","0.055702656507492065","0.013306613433560757","7","","residual_only","0.36851462721824646","","mixed_composition","1.3756297826766968","","7","1","D3"
"5.186077699996531","","D3__mixed_composition","-35.52318572998047","0.06553420424461365","0.013306613433560757","7","","monolithic_matched","0.6803483366966248","","mixed_composition","3.337014675140381","","7","1","D3"
"0.00035310001112520695","","D3__mixed_composition","-36.4708137512207","0.06127297878265381","0.013306613433560757","7","","history_encoder","0.6555734872817993","","mixed_composition","0.8445439338684082","","7","1","D3"
"5.419323300011456","","D3__mixed_composition","-35.84946823120117","0.056450650095939636","0.013306613433560757","7","","parameter_matched","0.5712704658508301","","mixed_composition","3.6410140991210938","","7","1","D3"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","2","D3"
"16.222881299996516","-33.12853515625","D3__mixed_composition","-34.9186897277832","0.05689207464456558","0.013306613433560757","7","-32.74915283203125","dfwm","0.516753613948822","20","mixed_composition","0.4957467019557953","False","7","2","D3"
"13.216307599999709","","D3__mixed_composition","-34.64581298828125","0.05550827458500862","0.013306613433560757","7","","residual_only","0.3717358410358429","","mixed_composition","1.2728872299194336","","7","2","D3"
"13.316000299993902","","D3__mixed_composition","-35.4743766784668","0.06515765935182571","0.013306613433560757","7","","monolithic_matched","0.6803516149520874","","mixed_composition","3.3008291721343994","","7","2","D3"
"0.0005360000068321824","","D3__mixed_composition","-36.710933685302734","0.06113431975245476","0.013306613433560757","7","","history_encoder","0.6551070213317871","","mixed_composition","0.8772590756416321","","7","2","D3"
"13.342784599983133","","D3__mixed_composition","-35.825050354003906","0.056371837854385376","0.013306613433560757","7","","parameter_matched","0.5734120607376099","","mixed_composition","3.5407555103302","","7","2","D3"
"0.0","","D3__mixed_composition","-35.34884262084961","0.06134660914540291","0.013306613433560757","7","","topology_only","0.4718201756477356","","mixed_composition","0.0","","7","5","D3"
"35.170523300010245","-33.12393798828125","D3__mixed_composition","-34.92856216430664","0.05688413977622986","0.013306613433560757","7","-32.74915283203125","dfwm","0.5166642665863037","20","mixed_composition","0.48984819650650024","False","7","5","D3"
"32.32931880000979","","D3__mixed_composition","-35.12155532836914","0.05498676747083664","0.013306613433560757","7","","residual_only","0.37108078598976135","","mixed_composition","1.2316150665283203","","7","5","D3"
"31.99628630001098","","D3__mixed_composition","-35.56589126586914","0.06509710103273392","0.013306613433560757","7","","monolithic_matched","0.6787270903587341","","mixed_composition","3.237647294998169","","7","5","D3"
"0.00037560000782832503","","D3__mixed_composition","-36.16936492919922","0.06135615333914757","0.013306613433560757","7","","history_encoder","0.6534401178359985","","mixed_composition","0.7105262875556946","","7","5","D3"
"30.312658999988344","","D3__mixed_composition","-36.001747131347656","0.05623119696974754","0.013306613433560757","7","","parameter_matched","0.5758095979690552","","mixed_composition","3.4758293628692627","","7","5","D3"
"0.0","","D2__mixed_composition","-39.67124557495117","0.049264196306467056","0.06072398458379948","101","","topology_only","0.4158099889755249","","mixed_composition","0.0","","17","0","D2"
"0.0","","D2__mixed_composition","-34.35321807861328","0.06417391449213028","0.06072398458379948","101","","dfwm","0.5018391609191895","0","mixed_composition","0.0","False","17","0","D2"
"0.0","","D2__mixed_composition","-34.653045654296875","0.06118123605847359","0.06072398458379948","101","","residual_only","0.4747413098812103","","mixed_composition","0.0","","17","0","D2"
"0.0","","D2__mixed_composition","-35.145477294921875","0.057522065937519073","0.06072398458379948","101","","monolithic_matched","0.5553552508354187","","mixed_composition","0.0","","17","0","D2"
"0.0","","D2__mixed_composition","-37.422542572021484","0.056088000535964966","0.06072398458379948","101","","history_encoder","0.563498318195343","","mixed_composition","0.0","","17","0","D2"
"0.0","","D2__mixed_composition","-37.75789260864258","0.054901234805583954","0.06072398458379948","101","","parameter_matched","0.38928914070129395","","mixed_composition","0.0","","17","0","D2"
"0.0","","D2__mixed_composition","-39.67124557495117","0.049264196306467056","0.06072398458379948","101","","topology_only","0.4158099889755249","","mixed_composition","0.0","","17","1","D2"
"10.048470600013388","-24.708095703125","D2__mixed_composition","-34.725555419921875","0.06367231160402298","0.06072398458379948","101","-23.77186279296875","dfwm","0.4958200454711914","20","mixed_composition","0.5632020235061646","False","17","1","D2"
"6.734257300005993","","D2__mixed_composition","-31.82642936706543","0.0626823753118515","0.06072398458379948","101","","residual_only","0.5069789886474609","","mixed_composition","1.9788267612457275","","17","1","D2"
"6.7988846999942325","","D2__mixed_composition","-35.582027435302734","0.06072716414928436","0.06072398458379948","101","","monolithic_matched","0.5128161907196045","","mixed_composition","2.849578857421875","","17","1","D2"
"0.0005281000048853457","","D2__mixed_composition","-37.92869186401367","0.0556512214243412","0.06072398458379948","101","","history_encoder","0.5628595948219299","","mixed_composition","1.0212774276733398","","17","1","D2"
"6.596071900014067","","D2__mixed_composition","-38.364837646484375","0.0555979385972023","0.06072398458379948","101","","parameter_matched","0.37836381793022156","","mixed_composition","2.685648202896118","","17","1","D2"
"0.0","","D2__mixed_composition","-39.67124557495117","0.049264196306467056","0.06072398458379948","101","","topology_only","0.4158099889755249","","mixed_composition","0.0","","17","2","D2"
"16.561859700013883","-24.7083251953125","D2__mixed_composition","-34.72551727294922","0.06367319077253342","0.06072398458379948","101","-23.77186279296875","dfwm","0.4958239793777466","20","mixed_composition","0.5635149478912354","False","17","2","D2"
"13.32666180000524","","D2__mixed_composition","-31.39665412902832","0.06295908242464066","0.06072398458379948","101","","residual_only","0.5054563283920288","","mixed_composition","1.81271231174469","","17","2","D2"
"13.229990799998632","","D2__mixed_composition","-35.58563995361328","0.06078463792800903","0.06072398458379948","101","","monolithic_matched","0.5123785734176636","","mixed_composition","2.8897013664245605","","17","2","D2"
"0.0006062000175006688","","D2__mixed_composition","-37.8985481262207","0.055795345455408096","0.06072398458379948","101","","history_encoder","0.5653546452522278","","mixed_composition","1.1213841438293457","","17","2","D2"
"13.183578299998771","","D2__mixed_composition","-38.32134246826172","0.05558560788631439","0.06072398458379948","101","","parameter_matched","0.38043755292892456","","mixed_composition","2.7308804988861084","","17","2","D2"
"0.0","","D2__mixed_composition","-39.67124557495117","0.049264196306467056","0.06072398458379948","101","","topology_only","0.4158099889755249","","mixed_composition","0.0","","17","5","D2"
"37.11667509999825","-24.7082568359375","D2__mixed_composition","-34.725528717041016","0.06367289274930954","0.06072398458379948","101","-23.77186279296875","dfwm","0.4958227574825287","20","mixed_composition","0.5634151101112366","False","17","5","D2"
"32.939247400005115","","D2__mixed_composition","-31.046058654785156","0.06321744620800018","0.06072398458379948","101","","residual_only","0.5073226690292358","","mixed_composition","1.9074792861938477","","17","5","D2"
"32.8641929999867","","D2__mixed_composition","-35.60439682006836","0.06087939813733101","0.06072398458379948","101","","monolithic_matched","0.5102189183235168","","mixed_composition","2.870744466781616","","17","5","D2"
"0.000613499985774979","","D2__mixed_composition","-37.81942367553711","0.05579099431633949","0.06072398458379948","101","","history_encoder","0.5634638667106628","","mixed_composition","0.8325558304786682","","17","5","D2"
"32.83219500002451","","D2__mixed_composition","-38.45769119262695","0.05529070273041725","0.06072398458379948","101","","parameter_matched","0.3811122477054596","","mixed_composition","2.583080530166626","","17","5","D2"
"0.0","","D3__mixed_composition","-35.667991638183594","0.05508580431342125","0.013306613433560757","7","","topology_only","0.4644443094730377","","mixed_composition","0.0","","17","0","D3"
"0.0","","D3__mixed_composition","-32.11632537841797","0.06827937811613083","0.013306613433560757","7","","dfwm","0.5470548868179321","0","mixed_composition","0.0","False","17","0","D3"
"0.0","","D3__mixed_composition","-32.827693939208984","0.06058550998568535","0.013306613433560757","7","","residual_only","0.49369460344314575","","mixed_composition","0.0","","17","0","D3"
"0.0","","D3__mixed_composition","-36.99042892456055","0.05491304025053978","0.013306613433560757","7","","monolithic_matched","0.5891813635826111","","mixed_composition","0.0","","17","0","D3"
"0.0","","D3__mixed_composition","-37.13977813720703","0.0510573610663414","0.013306613433560757","7","","history_encoder","0.618276059627533","","mixed_composition","0.0","","17","0","D3"
"0.0","","D3__mixed_composition","-39.13530731201172","0.053058773279190063","0.013306613433560757","7","","parameter_matched","0.39451104402542114","","mixed_composition","0.0","","17","0","D3"
"0.0","","D3__mixed_composition","-35.667991638183594","0.05508580431342125","0.013306613433560757","7","","topology_only","0.4644443094730377","","mixed_composition","0.0","","17","1","D3"
"9.919355000020005","-25.8468798828125","D3__mixed_composition","-32.505619049072266","0.06803368031978607","0.013306613433560757","7","-25.11206787109375","dfwm","0.5476074814796448","20","mixed_composition","0.5639774203300476","False","17","1","D3"
"5.120586600009119","","D3__mixed_composition","-27.95880889892578","0.06523015350103378","0.013306613433560757","7","","residual_only","0.5190481543540955","","mixed_composition","2.243856430053711","","17","1","D3"
"5.870269300008658","","D3__mixed_composition","-36.013404846191406","0.05740570276975632","0.013306613433560757","7","","monolithic_matched","0.5362085103988647","","mixed_composition","2.985673189163208","","17","1","D3"
"0.0004333999822847545","","D3__mixed_composition","-37.927772521972656","0.05017317086458206","0.013306613433560757","7","","history_encoder","0.616588294506073","","mixed_composition","1.1173679828643799","","17","1","D3"
"6.5031193000031635","","D3__mixed_composition","-37.35729217529297","0.05478272959589958","0.013306613433560757","7","","parameter_matched","0.4002521336078644","","mixed_composition","3.5171868801116943","","17","1","D3"
"0.0","","D3__mixed_composition","-35.667991638183594","0.05508580431342125","0.013306613433560757","7","","topology_only","0.4644443094730377","","mixed_composition","0.0","","17","2","D3"
"16.322220100002596","-25.84670654296875","D3__mixed_composition","-32.50532150268555","0.06803297251462936","0.013306613433560757","7","-25.11206787109375","dfwm","0.5476027727127075","20","mixed_composition","0.5636689066886902","False","17","2","D3"
"13.280722600000445","","D3__mixed_composition","-27.845678329467773","0.06499748677015305","0.013306613433560757","7","","residual_only","0.5156275629997253","","mixed_composition","2.175877571105957","","17","2","D3"
"13.153770499979146","","D3__mixed_composition","-36.05556869506836","0.057283565402030945","0.013306613433560757","7","","monolithic_matched","0.5386946797370911","","mixed_composition","2.980945587158203","","17","2","D3"
"0.0004838000168092549","","D3__mixed_composition","-37.944217681884766","0.05019654706120491","0.013306613433560757","7","","history_encoder","0.6178891062736511","","mixed_composition","1.1298469305038452","","17","2","D3"
"13.306602299999213","","D3__mixed_composition","-36.97603225708008","0.055177900940179825","0.013306613433560757","7","","parameter_matched","0.40318039059638977","","mixed_composition","3.5700364112854004","","17","2","D3"
"0.0","","D3__mixed_composition","-35.667991638183594","0.05508580431342125","0.013306613433560757","7","","topology_only","0.4644443094730377","","mixed_composition","0.0","","17","5","D3"
"34.67444859998068","-25.846787109375","D3__mixed_composition","-32.50550079345703","0.06803324073553085","0.013306613433560757","7","-25.11206787109375","dfwm","0.5476052165031433","20","mixed_composition","0.5638394355773926","False","17","5","D3"
"32.8270029000123","","D3__mixed_composition","-28.230680465698242","0.06450803577899933","0.013306613433560757","7","","residual_only","0.5145577192306519","","mixed_composition","2.1078813076019287","","17","5","D3"
"32.75744409998879","","D3__mixed_composition","-36.05044937133789","0.05721088871359825","0.013306613433560757","7","","monolithic_matched","0.5414929986000061","","mixed_composition","2.9680070877075195","","17","5","D3"
"0.000547999981790781","","D3__mixed_composition","-37.80181884765625","0.05031426623463631","0.013306613433560757","7","","history_encoder","0.6165913939476013","","mixed_composition","0.7920180559158325","","17","5","D3"
"32.967094499996165","","D3__mixed_composition","-37.28581619262695","0.05487337335944176","0.013306613433560757","7","","parameter_matched","0.4025042653083801","","mixed_composition","3.4881391525268555","","17","5","D3"
"0.0","","D2__mixed_composition","-38.44960021972656","0.05605410784482956","0.06072398458379948","101","","topology_only","0.5032521486282349","","mixed_composition","0.0","","27","0","D2"
"0.0","","D2__mixed_composition","-32.057708740234375","0.06600610166788101","0.06072398458379948","101","","dfwm","0.5888091921806335","0","mixed_composition","0.0","False","27","0","D2"
"0.0","","D2__mixed_composition","-36.99016189575195","0.05588366091251373","0.06072398458379948","101","","residual_only","0.3534872531890869","","mixed_composition","0.0","","27","0","D2"
"0.0","","D2__mixed_composition","-39.92596435546875","0.05529087409377098","0.06072398458379948","101","","monolithic_matched","0.4756060838699341","","mixed_composition","0.0","","27","0","D2"
"0.0","","D2__mixed_composition","-37.284263610839844","0.06983812898397446","0.06072398458379948","101","","history_encoder","0.6231940984725952","","mixed_composition","0.0","","27","0","D2"
"0.0","","D2__mixed_composition","-38.223880767822266","0.0518827810883522","0.06072398458379948","101","","parameter_matched","0.44097304344177246","","mixed_composition","0.0","","27","0","D2"
"0.0","","D2__mixed_composition","-38.44960021972656","0.05605410784482956","0.06072398458379948","101","","topology_only","0.5032521486282349","","mixed_composition","0.0","","27","1","D2"
"9.693652499991003","-26.4568701171875","D2__mixed_composition","-32.51396560668945","0.06544952839612961","0.06072398458379948","101","-25.8563330078125","dfwm","0.5816869139671326","20","mixed_composition","0.556182324886322","False","27","1","D2"
"6.5052651000150945","","D2__mixed_composition","-33.2367057800293","0.05651611462235451","0.06072398458379948","101","","residual_only","0.35268667340278625","","mixed_composition","1.5039507150650024","","27","1","D2"
"6.5578425000130665","","D2__mixed_composition","-40.24517822265625","0.05738124996423721","0.06072398458379948","101","","monolithic_matched","0.49558666348457336","","mixed_composition","2.0851240158081055","","27","1","D2"
"0.000440800009528175","","D2__mixed_composition","-37.06767272949219","0.07232681661844254","0.06072398458379948","101","","history_encoder","0.6700262427330017","","mixed_composition","1.2630319595336914","","27","1","D2"
"6.59604569998919","","D2__mixed_composition","-38.90311813354492","0.04979991167783737","0.06072398458379948","101","","parameter_matched","0.43192049860954285","","mixed_composition","3.659454822540283","","27","1","D2"
"0.0","","D2__mixed_composition","-38.44960021972656","0.05605410784482956","0.06072398458379948","101","","topology_only","0.5032521486282349","","mixed_composition","0.0","","27","2","D2"
"16.397377799992682","-26.4561083984375","D2__mixed_composition","-32.49098205566406","0.06545989960432053","0.06072398458379948","101","-25.8563330078125","dfwm","0.5817961096763611","20","mixed_composition","0.547228217124939","False","27","2","D2"
"10.945176500012167","","D2__mixed_composition","-32.515159606933594","0.05682821944355965","0.06072398458379948","101","","residual_only","0.3515627086162567","","mixed_composition","1.350301742553711","","27","2","D2"
"13.090067499986617","","D2__mixed_composition","-40.20610046386719","0.05759217590093613","0.06072398458379948","101","","monolithic_matched","0.4935084879398346","","mixed_composition","2.121065139770508","","27","2","D2"
"0.0005311999993864447","","D2__mixed_composition","-37.00114822387695","0.0721583366394043","0.06072398458379948","101","","history_encoder","0.6651099324226379","","mixed_composition","1.1429861783981323","","27","2","D2"
"13.303234599996358","","D2__mixed_composition","-38.67756652832031","0.049833767116069794","0.06072398458379948","101","","parameter_matched","0.4311039447784424","","mixed_composition","3.7680282592773438","","27","2","D2"
"0.0","","D2__mixed_composition","-38.44960021972656","0.05605410784482956","0.06072398458379948","101","","topology_only","0.5032521486282349","","mixed_composition","0.0","","27","5","D2"
"36.444254400004866","-26.45540771484375","D2__mixed_composition","-32.46867370605469","0.06546992063522339","0.06072398458379948","101","-25.8563330078125","dfwm","0.5819026231765747","20","mixed_composition","0.540345311164856","False","27","5","D2"
"33.07663530000718","","D2__mixed_composition","-31.65144920349121","0.05750689655542374","0.06072398458379948","101","","residual_only","0.3519875705242157","","mixed_composition","1.3006449937820435","","27","5","D2"
"31.770576099981554","","D2__mixed_composition","-40.21409606933594","0.05760161578655243","0.06072398458379948","101","","monolithic_matched","0.49432915449142456","","mixed_composition","2.081484317779541","","27","5","D2"
"0.0004259999841451645","","D2__mixed_composition","-37.11274719238281","0.07169049233198166","0.06072398458379948","101","","history_encoder","0.6584493517875671","","mixed_composition","0.9468201398849487","","27","5","D2"
"32.5192820999946","","D2__mixed_composition","-38.68474197387695","0.04986633360385895","0.06072398458379948","101","","parameter_matched","0.43160298466682434","","mixed_composition","3.706228256225586","","27","5","D2"
"0.0","","D3__mixed_composition","-37.490360260009766","0.05752797797322273","0.013306613433560757","7","","topology_only","0.513123631477356","","mixed_composition","0.0","","27","0","D3"
"0.0","","D3__mixed_composition","-35.44126892089844","0.06090572848916054","0.013306613433560757","7","","dfwm","0.6140058636665344","0","mixed_composition","0.0","False","27","0","D3"
"0.0","","D3__mixed_composition","-34.820770263671875","0.05868479609489441","0.013306613433560757","7","","residual_only","0.38556909561157227","","mixed_composition","0.0","","27","0","D3"
"0.0","","D3__mixed_composition","-39.11829376220703","0.054304301738739014","0.013306613433560757","7","","monolithic_matched","0.49409303069114685","","mixed_composition","0.0","","27","0","D3"
"0.0","","D3__mixed_composition","-34.45621871948242","0.07521229982376099","0.013306613433560757","7","","history_encoder","0.6507833003997803","","mixed_composition","0.0","","27","0","D3"
"0.0","","D3__mixed_composition","-37.95833969116211","0.052062369883060455","0.013306613433560757","7","","parameter_matched","0.4634837210178375","","mixed_composition","0.0","","27","0","D3"
"0.0","","D3__mixed_composition","-37.490360260009766","0.05752797797322273","0.013306613433560757","7","","topology_only","0.513123631477356","","mixed_composition","0.0","","27","1","D3"
"9.68767499999376","-26.2160888671875","D3__mixed_composition","-35.877532958984375","0.06037333607673645","0.013306613433560757","7","-25.58689208984375","dfwm","0.606130063533783","20","mixed_composition","0.5516770482063293","False","27","1","D3"
"5.880076800007373","","D3__mixed_composition","-31.075769424438477","0.062049750238657","0.013306613433560757","7","","residual_only","0.3968004286289215","","mixed_composition","1.8599770069122314","","27","1","D3"
"5.100902100006351","","D3__mixed_composition","-37.09485626220703","0.05962983891367912","0.013306613433560757","7","","monolithic_matched","0.5475348234176636","","mixed_composition","2.367351770401001","","27","1","D3"
"0.000520500005222857","","D3__mixed_composition","-34.859004974365234","0.07636032998561859","0.013306613433560757","7","","history_encoder","0.6888928413391113","","mixed_composition","1.038400650024414","","27","1","D3"
"5.478030999976909","","D3__mixed_composition","-37.21236801147461","0.05192519724369049","0.013306613433560757","7","","parameter_matched","0.4639870226383209","","mixed_composition","3.055948257446289","","27","1","D3"
"0.0","","D3__mixed_composition","-37.490360260009766","0.05752797797322273","0.013306613433560757","7","","topology_only","0.513123631477356","","mixed_composition","0.0","","27","2","D3"
"16.20907030001399","-26.21484375","D3__mixed_composition","-35.870845794677734","0.060372814536094666","0.013306613433560757","7","-25.58689208984375","dfwm","0.6062613129615784","20","mixed_composition","0.5478622317314148","False","27","2","D3"
"13.02556259999983","","D3__mixed_composition","-31.24788475036621","0.061659976840019226","0.013306613433560757","7","","residual_only","0.39397165179252625","","mixed_composition","1.8149598836898804","","27","2","D3"
"13.020637000008719","","D3__mixed_composition","-36.943450927734375","0.059819865971803665","0.013306613433560757","7","","monolithic_matched","0.5497043132781982","","mixed_composition","2.4135069847106934","","27","2","D3"
"0.0004545999981928617","","D3__mixed_composition","-34.880008697509766","0.07629956305027008","0.013306613433560757","7","","history_encoder","0.6847078204154968","","mixed_composition","0.9311777949333191","","27","2","D3"
"13.256129699992016","","D3__mixed_composition","-37.059532165527344","0.052054788917303085","0.013306613433560757","7","","parameter_matched","0.46492910385131836","","mixed_composition","3.1036345958709717","","27","2","D3"
"0.0","","D3__mixed_composition","-37.490360260009766","0.05752797797322273","0.013306613433560757","7","","topology_only","0.513123631477356","","mixed_composition","0.0","","27","5","D3"
"35.855443700012984","-26.215029296875","D3__mixed_composition","-35.87166213989258","0.06037256494164467","0.013306613433560757","7","-25.58689208984375","dfwm","0.6062501668930054","20","mixed_composition","0.5483691096305847","False","27","5","D3"
"32.76634210001794","","D3__mixed_composition","-31.10711669921875","0.06160863861441612","0.013306613433560757","7","","residual_only","0.3925909399986267","","mixed_composition","1.795127034187317","","27","5","D3"
"32.91454060000251","","D3__mixed_composition","-36.99338912963867","0.05980517715215683","0.013306613433560757","7","","monolithic_matched","0.5472848415374756","","mixed_composition","2.3968427181243896","","27","5","D3"
"0.0004910000134259462","","D3__mixed_composition","-34.75538635253906","0.0761178731918335","0.013306613433560757","7","","history_encoder","0.6764628887176514","","mixed_composition","0.6795805096626282","","27","5","D3"
"33.38138589999289","","D3__mixed_composition","-37.006614685058594","0.05209938436746597","0.013306613433560757","7","","parameter_matched","0.465400367975235","","mixed_composition","3.0939180850982666","","27","5","D3"
