adaptation_seconds,domain,eval_nll,eval_rmse,model,multi_step_rmse,residual,residual_norm,seed,shots,topology
26.07589929999085,D3__mixed_composition,-42.474937438964844,0.03547723591327667,parameter_matched,0.15737806260585785,mixed_composition,1.895939588546753,7,2,D3
0.0,D3__mixed_composition,-41.954505920410156,0.035886283963918686,topology_only,0.2064661979675293,mixed_composition,0.0,7,5,D3
61.614297000007355,D3__mixed_composition,-43.90923309326172,0.03534587100148201,dfwm,0.15448641777038574,mixed_composition,1.976831316947937,7,5,D3
65.65272109999205,D3__mixed_composition,-45.596343994140625,0.033090945333242416,residual_only,0.14241865277290344,mixed_composition,0.337958961725235,7,5,D3
60.125448799997685,D3__mixed_composition,-43.7600212097168,0.03590749204158783,monolithic_matched,0.13988888263702393,mixed_composition,0.9550542235374451,7,5,D3
0.0010704000014811754,D3__mixed_composition,-47.1760368347168,0.037849701941013336,history_encoder,0.1947196125984192,mixed_composition,1.0033276081085205,7,5,D3
55.82511279999744,D3__mixed_composition,-42.507808685302734,0.03544943407177925,parameter_matched,0.15670548379421234,mixed_composition,2.0175538063049316,7,5,D3
0.0,D2__mixed_composition,-43.01603317260742,0.035273779183626175,topology_only,0.17968539893627167,mixed_composition,0.0,17,0,D2
0.0,D2__mixed_composition,-37.01023483276367,0.036258865147829056,dfwm,0.16991733014583588,mixed_composition,0.0,17,0,D2
0.0,D2__mixed_composition,-51.612972259521484,0.03623649477958679,residual_only,0.16881157457828522,mixed_composition,0.0,17,0,D2
0.0,D2__mixed_composition,-48.70722961425781,0.04545670002698898,monolithic_matched,0.254866361618042,mixed_composition,0.0,17,0,D2
0.0,D2__mixed_composition,-43.27982711791992,0.03686125949025154,history_encoder,0.18040069937705994,mixed_composition,0.0,17,0,D2
0.0,D2__mixed_composition,-39.5881462097168,0.03508106619119644,parameter_matched,0.14097407460212708,mixed_composition,0.0,17,0,D2
0.0,D2__mixed_composition,-43.01603317260742,0.035273779183626175,topology_only,0.17968539893627167,mixed_composition,0.0,17,1,D2
10.711822400000528,D2__mixed_composition,-37.37907409667969,0.035983677953481674,dfwm,0.16539786756038666,mixed_composition,1.1743042469024658,17,1,D2
11.053040300001157,D2__mixed_composition,-52.68830871582031,0.03619447723031044,residual_only,0.16699185967445374,mixed_composition,0.7112705707550049,17,1,D2
11.035498899989761,D2__mixed_composition,-48.676822662353516,0.05045706033706665,monolithic_matched,0.2908622920513153,mixed_composition,1.3733783960342407,17,1,D2
0.0004896000027656555,D2__mixed_composition,-43.733001708984375,0.03689916059374809,history_encoder,0.1800011545419693,mixed_composition,0.7327940464019775,17,1,D2
8.502821400004905,D2__mixed_composition,-39.608463287353516,0.03582899644970894,parameter_matched,0.14749139547348022,mixed_composition,2.1297457218170166,17,1,D2
0.0,D2__mixed_composition,-43.01603317260742,0.035273779183626175,topology_only,0.17968539893627167,mixed_composition,0.0,17,2,D2
15.463139500003308,D2__mixed_composition,-37.70494079589844,0.035869300365448,dfwm,0.16575895249843597,mixed_composition,1.2594655752182007,17,2,D2
20.170989799997187,D2__mixed_composition,-52.714107513427734,0.036160387098789215,residual_only,0.1665698140859604,mixed_composition,0.6339343786239624,17,2,D2
19.28344119999383,D2__mixed_composition,-48.74839401245117,0.050191450864076614,monolithic_matched,0.2889484763145447,mixed_composition,1.2780135869979858,17,2,D2
0.0005668000085279346,D2__mixed_composition,-43.674625396728516,0.03689683973789215,history_encoder,0.18020111322402954,mixed_composition,0.6424981355667114,17,2,D2
