adaptation_seconds,domain,eval_nll,eval_rmse,model,residual,residual_norm,seed,shots,topology
16.048969900002703,D2__mixed_unseen,-24.143465042114258,0.07581919431686401,parameter_matched,mixed_unseen,7.234510898590088,17,2,D2
0.0,D2__mixed_unseen,-26.661842346191406,0.0683838427066803,topology_only,mixed_unseen,0.0,17,5,D2
39.95689319999656,D2__mixed_unseen,-24.089475631713867,0.07348311692476273,dfwm,mixed_unseen,1.9027769565582275,17,5,D2
40.20189369999571,D2__mixed_unseen,-24.67775535583496,0.07672399282455444,residual_only,mixed_unseen,1.7804689407348633,17,5,D2
40.157233900012216,D2__mixed_unseen,-27.289926528930664,0.0704822763800621,monolithic_matched,mixed_unseen,3.0064308643341064,17,5,D2
0.000455000001238659,D2__mixed_unseen,-25.32908821105957,0.07012955844402313,history_encoder,mixed_unseen,1.0539345741271973,17,5,D2
40.09436570000253,D2__mixed_unseen,-24.236980438232422,0.07466581463813782,parameter_matched,mixed_unseen,6.933648109436035,17,5,D2
0.0,D3__mixed_unseen,-24.964643478393555,0.06304965168237686,topology_only,mixed_unseen,0.0,17,0,D3
0.0,D3__mixed_unseen,-23.304290771484375,0.07029742747545242,dfwm,mixed_unseen,0.0,17,0,D3
0.0,D3__mixed_unseen,-23.913204193115234,0.06669497489929199,residual_only,mixed_unseen,0.0,17,0,D3
0.0,D3__mixed_unseen,-25.298110961914062,0.06566175818443298,monolithic_matched,mixed_unseen,0.0,17,0,D3
0.0,D3__mixed_unseen,-25.802812576293945,0.06746101379394531,history_encoder,mixed_unseen,0.0,17,0,D3
0.0,D3__mixed_unseen,-22.639657974243164,0.07005508244037628,parameter_matched,mixed_unseen,0.0,17,0,D3
0.0,D3__mixed_unseen,-24.964643478393555,0.06304965168237686,topology_only,mixed_unseen,0.0,17,1,D3
7.921277999994345,D3__mixed_unseen,-23.631746292114258,0.07116936147212982,dfwm,mixed_unseen,1.7073184251785278,17,1,D3
8.032416000001831,D3__mixed_unseen,-24.8513126373291,0.0647660568356514,residual_only,mixed_unseen,1.8260931968688965,17,1,D3
8.006322299974272,D3__mixed_unseen,-26.260801315307617,0.06361376494169235,monolithic_matched,mixed_unseen,3.317768096923828,17,1,D3
0.00044559998787008226,D3__mixed_unseen,-25.898935317993164,0.06666065752506256,history_encoder,mixed_unseen,1.264776587486267,17,1,D3
8.044479700009106,D3__mixed_unseen,-23.034320831298828,0.06889558583498001,parameter_matched,mixed_unseen,4.608034133911133,17,1,D3
0.0,D3__mixed_unseen,-24.964643478393555,0.06304965168237686,topology_only,mixed_unseen,0.0,17,2,D3
16.02371750000748,D3__mixed_unseen,-23.538393020629883,0.07094402611255646,dfwm,mixed_unseen,1.6263457536697388,17,2,D3
15.858726199978264,D3__mixed_unseen,-24.89632797241211,0.06422893702983856,residual_only,mixed_unseen,1.5359715223312378,17,2,D3
16.529103399981977,D3__mixed_unseen,-25.780466079711914,0.06472152471542358,monolithic_matched,mixed_unseen,4.061778545379639,17,2,D3
0.0006308000010903925,D3__mixed_unseen,-25.856788635253906,0.06684607267379761,history_encoder,mixed_unseen,0.7008423209190369,17,2,D3
15.89123050001217,D3__mixed_unseen,-22.83804702758789,0.07190658897161484,parameter_matched,mixed_unseen,5.146181583404541,17,2,D3
0.0,D3__mixed_unseen,-24.964643478393555,0.06304965168237686,topology_only,mixed_unseen,0.0,17,5,D3
40.621203000016976,D3__mixed_unseen,-23.675554275512695,0.07106639444828033,dfwm,mixed_unseen,1.5858007669448853,17,5,D3
39.84905340001569,D3__mixed_unseen,-24.97834587097168,0.06411365419626236,residual_only,mixed_unseen,1.8433735370635986,17,5,D3
40.043693499988876,D3__mixed_unseen,-26.270336151123047,0.06363306939601898,monolithic_matched,mixed_unseen,3.357658863067627,17,5,D3
0.00046120001934468746,D3__mixed_unseen,-25.88629722595215,0.06673385202884674,history_encoder,mixed_unseen,0.9822760224342346,17,5,D3
39.27178560002358,D3__mixed_unseen,-23.1794376373291,0.0693950206041336,parameter_matched,mixed_unseen,5.297850131988525,17,5,D3
0.0,D4__mixed_composition,-24.46007537841797,0.07380353659391403,topology_only,mixed_composition,0.0,17,0,D4
0.0,D4__mixed_composition,-23.0655574798584,0.07613357156515121,dfwm,mixed_composition,0.0,17,0,D4
0.0,D4__mixed_composition,-22.968307495117188,0.07778473943471909,residual_only,mixed_composition,0.0,17,0,D4
0.0,D4__mixed_composition,-25.159175872802734,0.07631532847881317,monolithic_matched,mixed_composition,0.0,17,0,D4
0.0,D4__mixed_composition,-24.747913360595703,0.07642408460378647,history_encoder,mixed_composition,0.0,17,0,D4
0.0,D4__mixed_composition,-22.524667739868164,0.07998403161764145,parameter_matched,mixed_composition,0.0,17,0,D4
0.0,D4__mixed_composition,-24.46007537841797,0.07380353659391403,topology_only,mixed_composition,0.0,17,1,D4
7.89419779999298,D4__mixed_composition,-23.968402862548828,0.07722846418619156,dfwm,mixed_composition,2.275256395339966,17,1,D4
7.923884799994994,D4__mixed_composition,-24.334186553955078,0.07439234852790833,residual_only,mixed_composition,2.454012870788574,17,1,D4
7.960995700006606,D4__mixed_composition,-24.078147888183594,0.07712939381599426,monolithic_matched,mixed_composition,3.0099010467529297,17,1,D4
0.0004146000137552619,D4__mixed_composition,-24.96965980529785,0.07467793673276901,history_encoder,mixed_composition,1.1164146661758423,17,1,D4
8.382310299988603,D4__mixed_composition,-22.274412155151367,0.08411508798599243,parameter_matched,mixed_composition,4.7256550788879395,17,1,D4
0.0,D4__mixed_composition,-24.46007537841797,0.07380353659391403,topology_only,mixed_composition,0.0,17,2,D4
16.810970499995165,D4__mixed_composition,-24.048254013061523,0.07725709676742554,dfwm,mixed_composition,2.2987706661224365,17,2,D4
15.859765900007915,D4__mixed_composition,-23.832958221435547,0.07584234327077866,residual_only,mixed_composition,2.0701491832733154,17,2,D4
16.60180059997947,D4__mixed_composition,-24.091693878173828,0.07709631323814392,monolithic_matched,mixed_composition,1.9170171022415161,17,2,D4
0.00043680000817403197,D4__mixed_composition,-24.96118927001953,0.07469430565834045,history_encoder,mixed_composition,1.1381771564483643,17,2,D4
16.466187100013485,D4__mixed_composition,-22.399213790893555,0.08246771991252899,parameter_matched,mixed_composition,4.826194763183594,17,2,D4
0.0,D4__mixed_composition,-24.46007537841797,0.07380353659391403,topology_only,mixed_composition,0.0,17,5,D4
41.256116900010966,D4__mixed_composition,-24.493030548095703,0.0773843303322792,dfwm,mixed_composition,3.2113633155822754,17,5,D4
40.18027730000904,D4__mixed_composition,-23.913503646850586,0.07681569457054138,residual_only,mixed_composition,2.8363823890686035,17,5,D4
39.50458820001222,D4__mixed_composition,-26.160375595092773,0.07521438598632812,monolithic_matched,mixed_composition,2.322258472442627,17,5,D4
0.0005019000091124326,D4__mixed_composition,-24.908761978149414,0.07501940429210663,history_encoder,mixed_composition,0.8766592741012573,17,5,D4
39.05713110000943,D4__mixed_composition,-22.817813873291016,0.08401156216859818,parameter_matched,mixed_composition,4.190030574798584,17,5,D4
0.0,D4__mixed_unseen,-24.334514617919922,0.06776465475559235,topology_only,mixed_unseen,0.0,17,0,D4
0.0,D4__mixed_unseen,-22.57472801208496,0.07019590586423874,dfwm,mixed_unseen,0.0,17,0,D4
0.0,D4__mixed_unseen,-22.92168426513672,0.07107162475585938,residual_only,mixed_unseen,0.0,17,0,D4
0.0,D4__mixed_unseen,-24.52426528930664,0.07169047743082047,monolithic_matched,mixed_unseen,0.0,17,0,D4
0.0,D4__mixed_unseen,-24.55527114868164,0.07037279009819031,history_encoder,mixed_unseen,0.0,17,0,D4
0.0,D4__mixed_unseen,-22.28728485107422,0.07531976699829102,parameter_matched,mixed_unseen,0.0,17,0,D4
0.0,D4__mixed_unseen,-24.334514617919922,0.06776465475559235,topology_only,mixed_unseen,0.0,17,1,D4
8.057597899984103,D4__mixed_unseen,-23.86363410949707,0.07147128134965897,dfwm,mixed_unseen,2.5640413761138916,17,1,D4
7.986068500002148,D4__mixed_unseen,-24.263004302978516,0.06801058351993561,residual_only,mixed_unseen,2.587961196899414,17,1,D4
8.10125920001883,D4__mixed_unseen,-23.574560165405273,0.07252764701843262,monolithic_matched,mixed_unseen,2.8565151691436768,17,1,D4
0.0004149999876972288,D4__mixed_unseen,-24.635440826416016,0.06873374432325363,history_encoder,mixed_unseen,1.1027652025222778,17,1,D4
8.004920600011246,D4__mixed_unseen,-22.085092544555664,0.0793190449476242,parameter_matched,mixed_unseen,4.443652629852295,17,1,D4
0.0,D4__mixed_unseen,-24.334514617919922,0.06776465475559235,topology_only,mixed_unseen,0.0,17,2,D4
16.44462660001591,D4__mixed_unseen,-23.819429397583008,0.07174961268901825,dfwm,mixed_unseen,2.6126129627227783,17,2,D4
16.088884999975562,D4__mixed_unseen,-23.63373374938965,0.06943775713443756,residual_only,mixed_unseen,2.1501150131225586,17,2,D4
15.889712800009875,D4__mixed_unseen,-23.382761001586914,0.07295216619968414,monolithic_matched,mixed_unseen,1.925968885421753,17,2,D4
0.0004889999981969595,D4__mixed_unseen,-24.63544464111328,0.06872861087322235,history_encoder,mixed_unseen,1.1435426473617554,17,2,D4
15.902963900007308,D4__mixed_unseen,-22.202129364013672,0.0773586630821228,parameter_matched,mixed_unseen,4.481752395629883,17,2,D4
0.0,D4__mixed_unseen,-24.334514617919922,0.06776465475559235,topology_only,mixed_unseen,0.0,17,5,D4
40.209092200006125,D4__mixed_unseen,-24.23324966430664,0.0714554637670517,dfwm,mixed_unseen,3.1476571559906006,17,5,D4
39.500051699986216,D4__mixed_unseen,-23.718345642089844,0.07025959342718124,residual_only,mixed_unseen,2.941093683242798,17,5,D4
39.045274300005985,D4__mixed_unseen,-25.44413948059082,0.0703812912106514,monolithic_matched,mixed_unseen,2.33479642868042,17,5,D4
0.00046079998719505966,D4__mixed_unseen,-24.61750602722168,0.06901729106903076,history_encoder,mixed_unseen,0.8763130903244019,17,5,D4
39.500617199984845,D4__mixed_unseen,-22.67510414123535,0.0789794772863388,parameter_matched,mixed_unseen,4.249767303466797,17,5,D4
0.0,D2__mixed_unseen,-25.774343490600586,0.06730280816555023,topology_only,mixed_unseen,0.0,27,0,D2
0.0,D2__mixed_unseen,-24.999845504760742,0.06860881298780441,dfwm,mixed_unseen,0.0,27,0,D2
0.0,D2__mixed_unseen,-25.521419525146484,0.07095232605934143,residual_only,mixed_unseen,0.0,27,0,D2
0.0,D2__mixed_unseen,-25.990264892578125,0.07066309452056885,monolithic_matched,mixed_unseen,0.0,27,0,D2
0.0,D2__mixed_unseen,-25.557552337646484,0.07598008960485458,history_encoder,mixed_unseen,0.0,27,0,D2
0.0,D2__mixed_unseen,-26.18109703063965,0.07060138136148453,parameter_matched,mixed_unseen,0.0,27,0,D2
0.0,D2__mixed_unseen,-25.774343490600586,0.06730280816555023,topology_only,mixed_unseen,0.0,27,1,D2
8.064937999995891,D2__mixed_unseen,-25.536867141723633,0.06889539211988449,dfwm,mixed_unseen,4.473867416381836,27,1,D2
8.212658300006296,D2__mixed_unseen,-25.91194725036621,0.07065839320421219,residual_only,mixed_unseen,0.9257158637046814,27,1,D2
8.141984099987894,D2__mixed_unseen,-25.560026168823242,0.07261905819177628,monolithic_matched,mixed_unseen,2.5239408016204834,27,1,D2
0.0006633999873884022,D2__mixed_unseen,-26.264142990112305,0.07647006213665009,history_encoder,mixed_unseen,1.2225024700164795,27,1,D2
8.116384000022663,D2__mixed_unseen,-26.385042190551758,0.07231970876455307,parameter_matched,mixed_unseen,4.078958511352539,27,1,D2
0.0,D2__mixed_unseen,-25.774343490600586,0.06730280816555023,topology_only,mixed_unseen,0.0,27,2,D2
16.122508500004187,D2__mixed_unseen,-25.840316772460938,0.07078772783279419,dfwm,mixed_unseen,4.71019983291626,27,2,D2
15.944608799996786,D2__mixed_unseen,-25.797399520874023,0.07119154930114746,residual_only,mixed_unseen,0.824936032295227,27,2,D2
15.651589199987939,D2__mixed_unseen,-25.422021865844727,0.07265380769968033,monolithic_matched,mixed_unseen,2.8766016960144043,27,2,D2
0.0005999999993946403,D2__mixed_unseen,-26.255306243896484,0.07663728296756744,history_encoder,mixed_unseen,1.3714947700500488,27,2,D2
16.488388500001747,D2__mixed_unseen,-26.52642822265625,0.0715077593922615,parameter_matched,mixed_unseen,4.197834014892578,27,2,D2
0.0,D2__mixed_unseen,-25.774343490600586,0.06730280816555023,topology_only,mixed_unseen,0.0,27,5,D2
41.19839229999343,D2__mixed_unseen,-25.903120040893555,0.0690116360783577,dfwm,mixed_unseen,4.11843729019165,27,5,D2
42.051452899992,D2__mixed_unseen,-25.888334274291992,0.07107477635145187,residual_only,mixed_unseen,0.8666743636131287,27,5,D2
42.629484000004595,D2__mixed_unseen,-25.583080291748047,0.07201516628265381,monolithic_matched,mixed_unseen,2.3402013778686523,27,5,D2
0.0006347000016830862,D2__mixed_unseen,-26.259571075439453,0.07652731984853745,history_encoder,mixed_unseen,1.236482858657837,27,5,D2
42.668110600003274,D2__mixed_unseen,-26.55742645263672,0.0714128389954567,parameter_matched,mixed_unseen,3.6932332515716553,27,5,D2
0.0,D3__mixed_unseen,-22.88432502746582,0.07794542610645294,topology_only,mixed_unseen,0.0,27,0,D3
0.0,D3__mixed_unseen,-24.16680908203125,0.07052567601203918,dfwm,mixed_unseen,0.0,27,0,D3
0.0,D3__mixed_unseen,-25.752378463745117,0.0659879818558693,residual_only,mixed_unseen,0.0,27,0,D3
0.0,D3__mixed_unseen,-25.4226131439209,0.06945513188838959,monolithic_matched,mixed_unseen,0.0,27,0,D3
0.0,D3__mixed_unseen,-22.522172927856445,0.07103628665208817,history_encoder,mixed_unseen,0.0,27,0,D3
0.0,D3__mixed_unseen,-24.297595977783203,0.07239003479480743,parameter_matched,mixed_unseen,0.0,27,0,D3
0.0,D3__mixed_unseen,-22.88432502746582,0.07794542610645294,topology_only,mixed_unseen,0.0,27,1,D3
8.692268799990416,D3__mixed_unseen,-24.81301498413086,0.06740286946296692,dfwm,mixed_unseen,3.714049816131592,27,1,D3
