camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,180575093000000,180575109000000,180575101000000,2026-09-05T07:03:33.947213+00:00,0,14923554242600,1920,1200
daheng_sn_FDE23080341,1,180575218000000,180575218000000,180575218000000,2026-09-05T07:03:33.995021+00:00,1,14923561927400,1920,1200
daheng_sn_FDE23080341,2,180575312000000,180575312000000,180575312000000,2026-09-05T07:03:34.066798+00:00,2,14923569612200,1920,1200
daheng_sn_FDE23080341,3,180575406000000,180575406000000,180575406000000,2026-09-05T07:03:34.161334+00:00,3,14923577297000,1920,1200
daheng_sn_FDE23080341,4,180575500000000,180575500000000,180575500000000,2026-09-05T07:03:34.246885+00:00,4,14923584981800,1920,1200
directshow_index_1,0,180575281000000,180575546000000,180575413500000,2026-09-05T07:03:34.280138+00:00,,,640,480
directshow_index_1,1,180575562000000,180575578000000,180575570000000,2026-09-05T07:03:34.306808+00:00,,,640,480
daheng_sn_FDE23080341,5,180575593000000,180575593000000,180575593000000,2026-09-05T07:03:34.339572+00:00,5,14923592666600,1920,1200
directshow_index_1,2,180575656000000,180575656000000,180575656000000,2026-09-05T07:03:34.376374+00:00,,,640,480
daheng_sn_FDE23080341,6,180575687000000,180575687000000,180575687000000,2026-09-05T07:03:34.433142+00:00,6,14923600351400,1920,1200
directshow_index_1,3,180575750000000,180575750000000,180575750000000,2026-09-05T07:03:34.473720+00:00,,,640,480
daheng_sn_FDE23080341,7,180575781000000,180575781000000,180575781000000,2026-09-05T07:03:34.537474+00:00,7,14923608036200,1920,1200
directshow_index_1,4,180575843000000,180575843000000,180575843000000,2026-09-05T07:03:34.567231+00:00,,,640,480
daheng_sn_FDE23080341,8,180575875000000,180575875000000,180575875000000,2026-09-05T07:03:34.625825+00:00,8,14923615721000,1920,1200
directshow_index_1,5,180575937000000,180575937000000,180575937000000,2026-09-05T07:03:34.657372+00:00,,,640,480
daheng_sn_FDE23080341,9,180575968000000,180575968000000,180575968000000,2026-09-05T07:03:34.710356+00:00,9,14923623405800,1920,1200
directshow_index_1,6,180576031000000,180576031000000,180576031000000,2026-09-05T07:03:34.756774+00:00,,,640,480
daheng_sn_FDE23080341,10,180576062000000,180576062000000,180576062000000,2026-09-05T07:03:34.806284+00:00,10,14923631090600,1920,1200
directshow_index_1,7,180576125000000,180576125000000,180576125000000,2026-09-05T07:03:34.846800+00:00,,,640,480
daheng_sn_FDE23080341,11,180576156000000,180576156000000,180576156000000,2026-09-05T07:03:34.912794+00:00,11,14923638775400,1920,1200
directshow_index_1,8,180576218000000,180576218000000,180576218000000,2026-09-05T07:03:34.943606+00:00,,,640,480
daheng_sn_FDE23080341,12,180576250000000,180576250000000,180576250000000,2026-09-05T07:03:35.009858+00:00,16,14923677199400,1920,1200
directshow_index_1,9,180576312000000,180576312000000,180576312000000,2026-09-05T07:03:35.035014+00:00,,,640,480
daheng_sn_FDE23080341,13,180576343000000,180576343000000,180576343000000,2026-09-05T07:03:35.099395+00:00,26,14923754047400,1920,1200
directshow_index_1,10,180576406000000,180576406000000,180576406000000,2026-09-05T07:03:35.130839+00:00,,,640,480
daheng_sn_FDE23080341,14,180576437000000,180576437000000,180576437000000,2026-09-05T07:03:35.182751+00:00,39,14923853949800,1920,1200
directshow_index_1,11,180576500000000,180576500000000,180576500000000,2026-09-05T07:03:35.220247+00:00,,,640,480
daheng_sn_FDE23080341,15,180576531000000,180576531000000,180576531000000,2026-09-05T07:03:35.273096+00:00,51,14923946167400,1920,1200
directshow_index_1,12,180576593000000,180576593000000,180576593000000,2026-09-05T07:03:35.315886+00:00,,,640,480
daheng_sn_FDE23080341,16,180576625000000,180576625000000,180576625000000,2026-09-05T07:03:35.371282+00:00,63,14924038385000,1920,1200
directshow_index_1,13,180576687000000,180576687000000,180576687000000,2026-09-05T07:03:35.412408+00:00,,,640,480
daheng_sn_FDE23080341,17,180576718000000,180576718000000,180576718000000,2026-09-05T07:03:35.465822+00:00,75,14924130602600,1920,1200
directshow_index_1,14,180576781000000,180576781000000,180576781000000,2026-09-05T07:03:35.502049+00:00,,,640,480
daheng_sn_FDE23080341,18,180576812000000,180576812000000,180576812000000,2026-09-05T07:03:35.563122+00:00,88,14924230505000,1920,1200
directshow_index_1,15,180576875000000,180576875000000,180576875000000,2026-09-05T07:03:35.599115+00:00,,,640,480
daheng_sn_FDE23080341,19,180576906000000,180576906000000,180576906000000,2026-09-05T07:03:35.661770+00:00,100,14924322722600,1920,1200
directshow_index_1,16,180576968000000,180576968000000,180576968000000,2026-09-05T07:03:35.688349+00:00,,,640,480
daheng_sn_FDE23080341,20,180577000000000,180577000000000,180577000000000,2026-09-05T07:03:35.769459+00:00,112,14924414940200,1920,1200
directshow_index_1,17,180577062000000,180577062000000,180577062000000,2026-09-05T07:03:35.787838+00:00,,,640,480
daheng_sn_FDE23080341,21,180577093000000,180577093000000,180577093000000,2026-09-05T07:03:35.859216+00:00,124,14924507157800,1920,1200
directshow_index_1,18,180577156000000,180577156000000,180577156000000,2026-09-05T07:03:35.882427+00:00,,,640,480
daheng_sn_FDE23080341,22,180577187000000,180577187000000,180577187000000,2026-09-05T07:03:35.944254+00:00,136,14924599375400,1920,1200
directshow_index_1,19,180577250000000,180577250000000,180577250000000,2026-09-05T07:03:35.972363+00:00,,,640,480
daheng_sn_FDE23080341,23,180577281000000,180577281000000,180577281000000,2026-09-05T07:03:36.039405+00:00,149,14924699277800,1920,1200
directshow_index_1,20,180577343000000,180577343000000,180577343000000,2026-09-05T07:03:36.071276+00:00,,,640,480
daheng_sn_FDE23080341,24,180577375000000,180577375000000,180577375000000,2026-09-05T07:03:36.120252+00:00,161,14924791495400,1920,1200
directshow_index_1,21,180577437000000,180577437000000,180577437000000,2026-09-05T07:03:36.162457+00:00,,,640,480
daheng_sn_FDE23080341,25,180577468000000,180577468000000,180577468000000,2026-09-05T07:03:36.211895+00:00,173,14924883713000,1920,1200
directshow_index_1,22,180577531000000,180577531000000,180577531000000,2026-09-05T07:03:36.252161+00:00,,,640,480
daheng_sn_FDE23080341,26,180577562000000,180577562000000,180577562000000,2026-09-05T07:03:36.313212+00:00,185,14924975930600,1920,1200
directshow_index_1,23,180577625000000,180577625000000,180577625000000,2026-09-05T07:03:36.348059+00:00,,,640,480
daheng_sn_FDE23080341,27,180577656000000,180577656000000,180577656000000,2026-09-05T07:03:36.396213+00:00,198,14925075833000,1920,1200
directshow_index_1,24,180577718000000,180577718000000,180577718000000,2026-09-05T07:03:36.440629+00:00,,,640,480
daheng_sn_FDE23080341,28,180577750000000,180577750000000,180577750000000,2026-09-05T07:03:36.494346+00:00,209,14925160365800,1920,1200
directshow_index_1,25,180577812000000,180577812000000,180577812000000,2026-09-05T07:03:36.538352+00:00,,,640,480
daheng_sn_FDE23080341,29,180577843000000,180577843000000,180577843000000,2026-09-05T07:03:36.587549+00:00,222,14925260268200,1920,1200
directshow_index_1,26,180577906000000,180577906000000,180577906000000,2026-09-05T07:03:36.627432+00:00,,,640,480
daheng_sn_FDE23080341,30,180577937000000,180577937000000,180577937000000,2026-09-05T07:03:36.677338+00:00,234,14925352485800,1920,1200
directshow_index_1,27,180578000000000,180578000000000,180578000000000,2026-09-05T07:03:36.724166+00:00,,,640,480
daheng_sn_FDE23080341,31,180578031000000,180578031000000,180578031000000,2026-09-05T07:03:36.779596+00:00,247,14925452388200,1920,1200
directshow_index_1,28,180578093000000,180578093000000,180578093000000,2026-09-05T07:03:36.813459+00:00,,,640,480
daheng_sn_FDE23080341,32,180578125000000,180578125000000,180578125000000,2026-09-05T07:03:36.876490+00:00,259,14925544605800,1920,1200
directshow_index_1,29,180578187000000,180578187000000,180578187000000,2026-09-05T07:03:36.910845+00:00,,,640,480
daheng_sn_FDE23080341,33,180578218000000,180578218000000,180578218000000,2026-09-05T07:03:36.973539+00:00,271,14925636823400,1920,1200
directshow_index_1,30,180578281000000,180578281000000,180578281000000,2026-09-05T07:03:37.006266+00:00,,,640,480
daheng_sn_FDE23080341,34,180578312000000,180578312000000,180578312000000,2026-09-05T07:03:37.061846+00:00,283,14925729041000,1920,1200
directshow_index_1,31,180578375000000,180578375000000,180578375000000,2026-09-05T07:03:37.097807+00:00,,,640,480
daheng_sn_FDE23080341,35,180578406000000,180578406000000,180578406000000,2026-09-05T07:03:37.150879+00:00,295,14925821258600,1920,1200
directshow_index_1,32,180578468000000,180578468000000,180578468000000,2026-09-05T07:03:37.188208+00:00,,,640,480
daheng_sn_FDE23080341,36,180578500000000,180578500000000,180578500000000,2026-09-05T07:03:37.247464+00:00,307,14925913476200,1920,1200
directshow_index_1,33,180578562000000,180578562000000,180578562000000,2026-09-05T07:03:37.285700+00:00,,,640,480
daheng_sn_FDE23080341,37,180578593000000,180578593000000,180578593000000,2026-09-05T07:03:37.353746+00:00,320,14926013378600,1920,1200
directshow_index_1,34,180578656000000,180578656000000,180578656000000,2026-09-05T07:03:37.377843+00:00,,,640,480
daheng_sn_FDE23080341,38,180578687000000,180578687000000,180578687000000,2026-09-05T07:03:37.439658+00:00,331,14926097911400,1920,1200
directshow_index_1,35,180578750000000,180578750000000,180578750000000,2026-09-05T07:03:37.474007+00:00,,,640,480
daheng_sn_FDE23080341,39,180578781000000,180578781000000,180578781000000,2026-09-05T07:03:37.545128+00:00,344,14926197813800,1920,1200
directshow_index_1,36,180578843000000,180578843000000,180578843000000,2026-09-05T07:03:37.567779+00:00,,,640,480
daheng_sn_FDE23080341,40,180578875000000,180578875000000,180578875000000,2026-09-05T07:03:37.641273+00:00,356,14926290031400,1920,1200
directshow_index_1,37,180578937000000,180578937000000,180578937000000,2026-09-05T07:03:37.661172+00:00,,,640,480
daheng_sn_FDE23080341,41,180578968000000,180578968000000,180578968000000,2026-09-05T07:03:37.721252+00:00,368,14926382249000,1920,1200
directshow_index_1,38,180579031000000,180579031000000,180579031000000,2026-09-05T07:03:37.752553+00:00,,,640,480
daheng_sn_FDE23080341,42,180579062000000,180579062000000,180579062000000,2026-09-05T07:03:37.804458+00:00,380,14926474466600,1920,1200
directshow_index_1,39,180579125000000,180579125000000,180579125000000,2026-09-05T07:03:37.848179+00:00,,,640,480
daheng_sn_FDE23080341,43,180579156000000,180579156000000,180579156000000,2026-09-05T07:03:37.899211+00:00,393,14926574369000,1920,1200
directshow_index_1,40,180579218000000,180579218000000,180579218000000,2026-09-05T07:03:37.937899+00:00,,,640,480
daheng_sn_FDE23080341,44,180579250000000,180579250000000,180579250000000,2026-09-05T07:03:37.994095+00:00,405,14926666586600,1920,1200
directshow_index_1,41,180579312000000,180579312000000,180579312000000,2026-09-05T07:03:38.035195+00:00,,,640,480
daheng_sn_FDE23080341,45,180579343000000,180579343000000,180579343000000,2026-09-05T07:03:38.082555+00:00,417,14926758804200,1920,1200
directshow_index_1,42,180579406000000,180579406000000,180579406000000,2026-09-05T07:03:38.124447+00:00,,,640,480
daheng_sn_FDE23080341,46,180579437000000,180579437000000,180579437000000,2026-09-05T07:03:38.178242+00:00,429,14926851021800,1920,1200
directshow_index_1,43,180579500000000,180579500000000,180579500000000,2026-09-05T07:03:38.221144+00:00,,,640,480
daheng_sn_FDE23080341,47,180579531000000,180579531000000,180579531000000,2026-09-05T07:03:38.277101+00:00,441,14926943239400,1920,1200
directshow_index_1,44,180579593000000,180579593000000,180579593000000,2026-09-05T07:03:38.316671+00:00,,,640,480
daheng_sn_FDE23080341,48,180579625000000,180579625000000,180579625000000,2026-09-05T07:03:38.364669+00:00,454,14927043141800,1920,1200
directshow_index_1,45,180579687000000,180579687000000,180579687000000,2026-09-05T07:03:38.411768+00:00,,,640,480
daheng_sn_FDE23080341,49,180579718000000,180579718000000,180579718000000,2026-09-05T07:03:38.461429+00:00,466,14927135359400,1920,1200
directshow_index_1,46,180579781000000,180579781000000,180579781000000,2026-09-05T07:03:38.503025+00:00,,,640,480
daheng_sn_FDE23080341,50,180579812000000,180579812000000,180579812000000,2026-09-05T07:03:38.554167+00:00,478,14927227577000,1920,1200
directshow_index_1,47,180579875000000,180579875000000,180579875000000,2026-09-05T07:03:38.599874+00:00,,,640,480
daheng_sn_FDE23080341,51,180579906000000,180579906000000,180579906000000,2026-09-05T07:03:38.651807+00:00,491,14927327479400,1920,1200
directshow_index_1,48,180579968000000,180579968000000,180579968000000,2026-09-05T07:03:38.690191+00:00,,,640,480
daheng_sn_FDE23080341,52,180580000000000,180580000000000,180580000000000,2026-09-05T07:03:38.740312+00:00,503,14927419697000,1920,1200
directshow_index_1,49,180580062000000,180580062000000,180580062000000,2026-09-05T07:03:38.786528+00:00,,,640,480
daheng_sn_FDE23080341,53,180580093000000,180580093000000,180580093000000,2026-09-05T07:03:38.836060+00:00,514,14927504229800,1920,1200
directshow_index_1,50,180580156000000,180580156000000,180580156000000,2026-09-05T07:03:38.876677+00:00,,,640,480
daheng_sn_FDE23080341,54,180580187000000,180580187000000,180580187000000,2026-09-05T07:03:38.936703+00:00,527,14927604132200,1920,1200
directshow_index_1,51,180580250000000,180580250000000,180580250000000,2026-09-05T07:03:38.972378+00:00,,,640,480
daheng_sn_FDE23080341,55,180580281000000,180580281000000,180580281000000,2026-09-05T07:03:39.025069+00:00,539,14927696349800,1920,1200
directshow_index_1,52,180580343000000,180580343000000,180580343000000,2026-09-05T07:03:39.068407+00:00,,,640,480
daheng_sn_FDE23080341,56,180580375000000,180580375000000,180580375000000,2026-09-05T07:03:39.118973+00:00,551,14927788567400,1920,1200
