camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,176198390000000,176198406000000,176198398000000,2026-09-05T05:50:37.160054+00:00,0,10546786223925,1920,1200
daheng_sn_FDE23080341,1,176198484000000,176198484000000,176198484000000,2026-09-05T05:50:37.224759+00:00,1,10546793908725,1920,1200
daheng_sn_FDE23080341,2,176198578000000,176198578000000,176198578000000,2026-09-05T05:50:37.319372+00:00,2,10546801593525,1920,1200
daheng_sn_FDE23080341,3,176198671000000,176198671000000,176198671000000,2026-09-05T05:50:37.412360+00:00,3,10546809278325,1920,1200
directshow_index_1,0,176198421000000,176198687000000,176198554000000,2026-09-05T05:50:37.416368+00:00,,,640,480
directshow_index_1,1,176198687000000,176198718000000,176198702500000,2026-09-05T05:50:37.446961+00:00,,,640,480
directshow_index_1,2,176198781000000,176198781000000,176198781000000,2026-09-05T05:50:37.503673+00:00,,,640,480
daheng_sn_FDE23080341,4,176198765000000,176198765000000,176198765000000,2026-09-05T05:50:37.508781+00:00,4,10546816963125,1920,1200
daheng_sn_FDE23080341,5,176198859000000,176198859000000,176198859000000,2026-09-05T05:50:37.600020+00:00,5,10546824647925,1920,1200
directshow_index_1,3,176198875000000,176198875000000,176198875000000,2026-09-05T05:50:37.601019+00:00,,,640,480
directshow_index_1,4,176198968000000,176198968000000,176198968000000,2026-09-05T05:50:37.693525+00:00,,,640,480
daheng_sn_FDE23080341,6,176198953000000,176198953000000,176198953000000,2026-09-05T05:50:37.704950+00:00,6,10546832332725,1920,1200
directshow_index_1,5,176199062000000,176199062000000,176199062000000,2026-09-05T05:50:37.782429+00:00,,,640,480
daheng_sn_FDE23080341,7,176199046000000,176199046000000,176199046000000,2026-09-05T05:50:37.784427+00:00,7,10546840017525,1920,1200
directshow_index_1,6,176199156000000,176199156000000,176199156000000,2026-09-05T05:50:37.877909+00:00,,,640,480
daheng_sn_FDE23080341,8,176199140000000,176199140000000,176199140000000,2026-09-05T05:50:37.882969+00:00,8,10546847702325,1920,1200
directshow_index_1,7,176199250000000,176199250000000,176199250000000,2026-09-05T05:50:37.972741+00:00,,,640,480
daheng_sn_FDE23080341,9,176199234000000,176199234000000,176199234000000,2026-09-05T05:50:37.975755+00:00,9,10546855387125,1920,1200
directshow_index_1,8,176199343000000,176199343000000,176199343000000,2026-09-05T05:50:38.068216+00:00,,,640,480
daheng_sn_FDE23080341,10,176199328000000,176199328000000,176199328000000,2026-09-05T05:50:38.069214+00:00,10,10546863071925,1920,1200
directshow_index_1,9,176199437000000,176199437000000,176199437000000,2026-09-05T05:50:38.157299+00:00,,,640,480
daheng_sn_FDE23080341,11,176199421000000,176199421000000,176199421000000,2026-09-05T05:50:38.161300+00:00,11,10546870756725,1920,1200
daheng_sn_FDE23080341,12,176199515000000,176199515000000,176199515000000,2026-09-05T05:50:38.249473+00:00,12,10546878441525,1920,1200
directshow_index_1,10,176199531000000,176199531000000,176199531000000,2026-09-05T05:50:38.252477+00:00,,,640,480
directshow_index_1,11,176199625000000,176199625000000,176199625000000,2026-09-05T05:50:38.348842+00:00,,,640,480
daheng_sn_FDE23080341,13,176199609000000,176199609000000,176199609000000,2026-09-05T05:50:38.355837+00:00,23,10546962974325,1920,1200
directshow_index_1,12,176199718000000,176199718000000,176199718000000,2026-09-05T05:50:38.438722+00:00,,,640,480
daheng_sn_FDE23080341,14,176199703000000,176199703000000,176199703000000,2026-09-05T05:50:38.442724+00:00,35,10547055191925,1920,1200
directshow_index_1,13,176199812000000,176199812000000,176199812000000,2026-09-05T05:50:38.534327+00:00,,,640,480
daheng_sn_FDE23080341,15,176199796000000,176199796000000,176199796000000,2026-09-05T05:50:38.537328+00:00,47,10547147409525,1920,1200
daheng_sn_FDE23080341,16,176199890000000,176199890000000,176199890000000,2026-09-05T05:50:38.627902+00:00,60,10547247311925,1920,1200
directshow_index_1,14,176199906000000,176199906000000,176199906000000,2026-09-05T05:50:38.629901+00:00,,,640,480
daheng_sn_FDE23080341,17,176199984000000,176199984000000,176199984000000,2026-09-05T05:50:38.719461+00:00,72,10547339529525,1920,1200
directshow_index_1,15,176200000000000,176200000000000,176200000000000,2026-09-05T05:50:38.722456+00:00,,,640,480
directshow_index_1,16,176200093000000,176200093000000,176200093000000,2026-09-05T05:50:38.815291+00:00,,,640,480
daheng_sn_FDE23080341,18,176200078000000,176200078000000,176200078000000,2026-09-05T05:50:38.830295+00:00,84,10547431747125,1920,1200
directshow_index_1,17,176200187000000,176200187000000,176200187000000,2026-09-05T05:50:38.912711+00:00,,,640,480
daheng_sn_FDE23080341,19,176200171000000,176200171000000,176200171000000,2026-09-05T05:50:38.927994+00:00,97,10547531649525,1920,1200
directshow_index_1,18,176200281000000,176200281000000,176200281000000,2026-09-05T05:50:39.004706+00:00,,,640,480
daheng_sn_FDE23080341,20,176200265000000,176200265000000,176200265000000,2026-09-05T05:50:39.013815+00:00,109,10547623867125,1920,1200
directshow_index_1,19,176200375000000,176200375000000,176200375000000,2026-09-05T05:50:39.096018+00:00,,,640,480
daheng_sn_FDE23080341,21,176200359000000,176200359000000,176200359000000,2026-09-05T05:50:39.107017+00:00,121,10547716084725,1920,1200
directshow_index_1,20,176200468000000,176200468000000,176200468000000,2026-09-05T05:50:39.193552+00:00,,,640,480
daheng_sn_FDE23080341,22,176200453000000,176200453000000,176200453000000,2026-09-05T05:50:39.196369+00:00,133,10547808302325,1920,1200
directshow_index_1,21,176200562000000,176200562000000,176200562000000,2026-09-05T05:50:39.283044+00:00,,,640,480
daheng_sn_FDE23080341,23,176200546000000,176200546000000,176200546000000,2026-09-05T05:50:39.289631+00:00,145,10547900519925,1920,1200
daheng_sn_FDE23080341,24,176200640000000,176200640000000,176200640000000,2026-09-05T05:50:39.381133+00:00,158,10548000422325,1920,1200
directshow_index_1,22,176200656000000,176200656000000,176200656000000,2026-09-05T05:50:39.382131+00:00,,,640,480
directshow_index_1,23,176200750000000,176200750000000,176200750000000,2026-09-05T05:50:39.470959+00:00,,,640,480
daheng_sn_FDE23080341,25,176200734000000,176200734000000,176200734000000,2026-09-05T05:50:39.474954+00:00,170,10548092639925,1920,1200
daheng_sn_FDE23080341,26,176200828000000,176200828000000,176200828000000,2026-09-05T05:50:39.568852+00:00,182,10548184857525,1920,1200
directshow_index_1,24,176200843000000,176200843000000,176200843000000,2026-09-05T05:50:39.568852+00:00,,,640,480
directshow_index_1,25,176200937000000,176200937000000,176200937000000,2026-09-05T05:50:39.659842+00:00,,,640,480
daheng_sn_FDE23080341,27,176200921000000,176200921000000,176200921000000,2026-09-05T05:50:39.663362+00:00,194,10548277075125,1920,1200
daheng_sn_FDE23080341,28,176201015000000,176201015000000,176201015000000,2026-09-05T05:50:39.752925+00:00,206,10548369292725,1920,1200
directshow_index_1,26,176201031000000,176201031000000,176201031000000,2026-09-05T05:50:39.755454+00:00,,,640,480
directshow_index_1,27,176201125000000,176201125000000,176201125000000,2026-09-05T05:50:39.845564+00:00,,,640,480
daheng_sn_FDE23080341,29,176201109000000,176201109000000,176201109000000,2026-09-05T05:50:39.848345+00:00,219,10548469195125,1920,1200
daheng_sn_FDE23080341,30,176201203000000,176201203000000,176201203000000,2026-09-05T05:50:39.942164+00:00,230,10548553727925,1920,1200
directshow_index_1,28,176201218000000,176201218000000,176201218000000,2026-09-05T05:50:39.943170+00:00,,,640,480
directshow_index_1,29,176201312000000,176201312000000,176201312000000,2026-09-05T05:50:40.034138+00:00,,,640,480
daheng_sn_FDE23080341,31,176201296000000,176201296000000,176201296000000,2026-09-05T05:50:40.037136+00:00,243,10548653630325,1920,1200
daheng_sn_FDE23080341,32,176201390000000,176201390000000,176201390000000,2026-09-05T05:50:40.130162+00:00,255,10548745847925,1920,1200
directshow_index_1,30,176201406000000,176201406000000,176201406000000,2026-09-05T05:50:40.131160+00:00,,,640,480
