camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,182177281000000,182177296000000,182177288500000,2026-09-05T07:30:16.070089+00:00,0,16525760452300,1920,1200
daheng_sn_FDE23080341,1,182177375000000,182177375000000,182177375000000,2026-09-05T07:30:16.121317+00:00,1,16525768137100,1920,1200
daheng_sn_FDE23080341,2,182177468000000,182177468000000,182177468000000,2026-09-05T07:30:16.211309+00:00,2,16525775821900,1920,1200
daheng_sn_FDE23080341,3,182177562000000,182177562000000,182177562000000,2026-09-05T07:30:16.305877+00:00,3,16525783506700,1920,1200
daheng_sn_FDE23080341,4,182177656000000,182177656000000,182177656000000,2026-09-05T07:30:16.397581+00:00,4,16525791191500,1920,1200
directshow_index_1,0,182177406000000,182177687000000,182177546500000,2026-09-05T07:30:16.414594+00:00,,,640,480
directshow_index_1,1,182177687000000,182177718000000,182177702500000,2026-09-05T07:30:16.447674+00:00,,,640,480
daheng_sn_FDE23080341,5,182177750000000,182177750000000,182177750000000,2026-09-05T07:30:16.498228+00:00,5,16525798876300,1920,1200
directshow_index_1,2,182177781000000,182177781000000,182177781000000,2026-09-05T07:30:16.504231+00:00,,,640,480
daheng_sn_FDE23080341,6,182177843000000,182177843000000,182177843000000,2026-09-05T07:30:16.587086+00:00,6,16525806561100,1920,1200
directshow_index_1,3,182177875000000,182177875000000,182177875000000,2026-09-05T07:30:16.600062+00:00,,,640,480
daheng_sn_FDE23080341,7,182177937000000,182177937000000,182177937000000,2026-09-05T07:30:16.677299+00:00,7,16525814245900,1920,1200
directshow_index_1,4,182177968000000,182177968000000,182177968000000,2026-09-05T07:30:16.690197+00:00,,,640,480
daheng_sn_FDE23080341,8,182178031000000,182178031000000,182178031000000,2026-09-05T07:30:16.771769+00:00,8,16525821930700,1920,1200
directshow_index_1,5,182178062000000,182178062000000,182178062000000,2026-09-05T07:30:16.782381+00:00,,,640,480
daheng_sn_FDE23080341,9,182178125000000,182178125000000,182178125000000,2026-09-05T07:30:16.867710+00:00,9,16525829615500,1920,1200
directshow_index_1,6,182178156000000,182178156000000,182178156000000,2026-09-05T07:30:16.878642+00:00,,,640,480
daheng_sn_FDE23080341,10,182178218000000,182178218000000,182178218000000,2026-09-05T07:30:16.971541+00:00,10,16525837300300,1920,1200
directshow_index_1,7,182178250000000,182178250000000,182178250000000,2026-09-05T07:30:16.971541+00:00,,,640,480
directshow_index_1,8,182178343000000,182178343000000,182178343000000,2026-09-05T07:30:17.063114+00:00,,,640,480
daheng_sn_FDE23080341,11,182178312000000,182178312000000,182178312000000,2026-09-05T07:30:17.068121+00:00,11,16525844985100,1920,1200
daheng_sn_FDE23080341,12,182178406000000,182178406000000,182178406000000,2026-09-05T07:30:17.162524+00:00,12,16525852669900,1920,1200
directshow_index_1,9,182178437000000,182178437000000,182178437000000,2026-09-05T07:30:17.164435+00:00,,,640,480
daheng_sn_FDE23080341,13,182178500000000,182178500000000,182178500000000,2026-09-05T07:30:17.248783+00:00,23,16525937202700,1920,1200
directshow_index_1,10,182178531000000,182178531000000,182178531000000,2026-09-05T07:30:17.256784+00:00,,,640,480
daheng_sn_FDE23080341,14,182178593000000,182178593000000,182178593000000,2026-09-05T07:30:17.342496+00:00,36,16526037105100,1920,1200
directshow_index_1,11,182178625000000,182178625000000,182178625000000,2026-09-05T07:30:17.348666+00:00,,,640,480
daheng_sn_FDE23080341,15,182178687000000,182178687000000,182178687000000,2026-09-05T07:30:17.436945+00:00,47,16526121637900,1920,1200
directshow_index_1,12,182178718000000,182178718000000,182178718000000,2026-09-05T07:30:17.442944+00:00,,,640,480
daheng_sn_FDE23080341,16,182178781000000,182178781000000,182178781000000,2026-09-05T07:30:17.529750+00:00,60,16526221540300,1920,1200
directshow_index_1,13,182178812000000,182178812000000,182178812000000,2026-09-05T07:30:17.533748+00:00,,,640,480
daheng_sn_FDE23080341,17,182178875000000,182178875000000,182178875000000,2026-09-05T07:30:17.612668+00:00,72,16526313757900,1920,1200
directshow_index_1,14,182178906000000,182178906000000,182178906000000,2026-09-05T07:30:17.626185+00:00,,,640,480
directshow_index_1,15,182179000000000,182179000000000,182179000000000,2026-09-05T07:30:17.724559+00:00,,,640,480
daheng_sn_FDE23080341,18,182178968000000,182178968000000,182178968000000,2026-09-05T07:30:17.730531+00:00,84,16526405975500,1920,1200
directshow_index_1,16,182179093000000,182179093000000,182179093000000,2026-09-05T07:30:17.818786+00:00,,,640,480
daheng_sn_FDE23080341,19,182179062000000,182179062000000,182179062000000,2026-09-05T07:30:17.823601+00:00,97,16526505877900,1920,1200
daheng_sn_FDE23080341,20,182179156000000,182179156000000,182179156000000,2026-09-05T07:30:17.915355+00:00,109,16526598095500,1920,1200
directshow_index_1,17,182179187000000,182179187000000,182179187000000,2026-09-05T07:30:17.915355+00:00,,,640,480
daheng_sn_FDE23080341,21,182179250000000,182179250000000,182179250000000,2026-09-05T07:30:18.005629+00:00,121,16526690313100,1920,1200
directshow_index_1,18,182179281000000,182179281000000,182179281000000,2026-09-05T07:30:18.006645+00:00,,,640,480
daheng_sn_FDE23080341,22,182179343000000,182179343000000,182179343000000,2026-09-05T07:30:18.091481+00:00,133,16526782530700,1920,1200
directshow_index_1,19,182179375000000,182179375000000,182179375000000,2026-09-05T07:30:18.097473+00:00,,,640,480
