sample_index,host_utc,read_start_monotonic_ns,read_end_monotonic_ns,elapsed_s,phase,segment_index,read_retry_count,j1_position_raw,j1_target_raw,j1_position_rad,j1_target_rad,j1_voltage_raw,j1_voltage_v,j1_temperature_c,j1_current_raw,j2_position_raw,j2_target_raw,j2_position_rad,j2_target_rad,j2_voltage_raw,j2_voltage_v,j2_temperature_c,j2_current_raw,j3_position_raw,j3_target_raw,j3_position_rad,j3_target_rad,j3_voltage_raw,j3_voltage_v,j3_temperature_c,j3_current_raw,j4_position_raw,j4_target_raw,j4_position_rad,j4_target_rad,j4_voltage_raw,j4_voltage_v,j4_temperature_c,j4_current_raw,j5_position_raw,j5_target_raw,j5_position_rad,j5_target_rad,j5_voltage_raw,j5_voltage_v,j5_temperature_c,j5_current_raw
0,2026-09-05T08:53:12.654789+00:00,187153890000000,187153937000000,0.047000000,start_alignment,-1,0,2087,2087,0.098174770425,0.098174770425,76,7.6,26,0,2639,2639,0.878970991458,0.878970991458,75,7.5,25,0,2608,2608,0.843689433337,0.843689433337,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2075,0.013805827091,0.013805827091,76,7.6,25,0
1,2026-09-05T08:53:12.700258+00:00,187153953000000,187153968000000,0.078000000,start_alignment,-1,0,2087,2088,0.098174770425,0.099708751213,76,7.6,26,0,2639,2640,0.878970991458,0.880504972246,75,7.5,25,0,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
2,2026-09-05T08:53:12.976127+00:00,187154203000000,187154250000000,0.360000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,27,1,2639,2641,0.878970991458,0.882038953034,75,7.5,25,1,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
3,2026-09-05T08:53:13.031556+00:00,187154265000000,187154312000000,0.422000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,27,1,2639,2641,0.878970991458,0.882038953034,75,7.5,25,1,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
4,2026-09-05T08:53:13.090947+00:00,187154328000000,187154359000000,0.469000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,25,1,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,75,7.5,25,0
5,2026-09-05T08:53:13.145888+00:00,187154375000000,187154421000000,0.531000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,26,1,2639,2641,0.878970991458,0.882038953034,75,7.5,25,1,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,75,7.5,25,0
6,2026-09-05T08:53:13.201247+00:00,187154437000000,187154468000000,0.578000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,27,1,2639,2641,0.878970991458,0.882038953034,75,7.5,25,1,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
7,2026-09-05T08:53:13.235107+00:00,187154484000000,187154515000000,0.625000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,27,1,2639,2641,0.878970991458,0.882038953034,75,7.5,25,0,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
8,2026-09-05T08:53:13.292265+00:00,187154531000000,187154562000000,0.672000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,27,1,2639,2641,0.878970991458,0.882038953034,75,7.5,25,1,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
9,2026-09-05T08:53:13.337683+00:00,187154578000000,187154609000000,0.719000000,online_inference,0,0,2087,2089,0.098174770425,0.101242732000,76,7.6,27,0,2639,2641,0.878970991458,0.882038953034,75,7.5,25,1,2608,2607,0.843689433337,0.842155452549,76,7.6,26,0,2723,2723,0.992485569762,0.992485569762,75,7.5,26,0,2075,2074,0.013805827091,0.012271846303,76,7.6,25,0
