camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,187152500000000,187152515000000,187152507500000,2026-09-05T08:53:11.312075+00:00,0,21501053257350,1920,1200
daheng_sn_FDE23080341,1,187152593000000,187152593000000,187152593000000,2026-09-05T08:53:11.333275+00:00,1,21501060942150,1920,1200
daheng_sn_FDE23080341,2,187152687000000,187152687000000,187152687000000,2026-09-05T08:53:11.440416+00:00,2,21501068626950,1920,1200
daheng_sn_FDE23080341,3,187152781000000,187152781000000,187152781000000,2026-09-05T08:53:11.524478+00:00,3,21501076311750,1920,1200
directshow_index_1,0,187152578000000,187152875000000,187152726500000,2026-09-05T08:53:11.605472+00:00,,,640,480
daheng_sn_FDE23080341,4,187152875000000,187152875000000,187152875000000,2026-09-05T08:53:11.622186+00:00,4,21501083996550,1920,1200
directshow_index_1,1,187152875000000,187152906000000,187152890500000,2026-09-05T08:53:11.635742+00:00,,,640,480
directshow_index_1,2,187152968000000,187152968000000,187152968000000,2026-09-05T08:53:11.692969+00:00,,,640,480
daheng_sn_FDE23080341,5,187152968000000,187152968000000,187152968000000,2026-09-05T08:53:11.713817+00:00,5,21501091681350,1920,1200
directshow_index_1,3,187153062000000,187153062000000,187153062000000,2026-09-05T08:53:11.785274+00:00,,,640,480
daheng_sn_FDE23080341,6,187153062000000,187153062000000,187153062000000,2026-09-05T08:53:11.807797+00:00,6,21501099366150,1920,1200
directshow_index_1,4,187153156000000,187153156000000,187153156000000,2026-09-05T08:53:11.884694+00:00,,,640,480
daheng_sn_FDE23080341,7,187153156000000,187153156000000,187153156000000,2026-09-05T08:53:11.901589+00:00,7,21501107050950,1920,1200
directshow_index_1,5,187153250000000,187153250000000,187153250000000,2026-09-05T08:53:11.969852+00:00,,,640,480
daheng_sn_FDE23080341,8,187153250000000,187153250000000,187153250000000,2026-09-05T08:53:11.990254+00:00,8,21501114735750,1920,1200
directshow_index_1,6,187153343000000,187153343000000,187153343000000,2026-09-05T08:53:12.069176+00:00,,,640,480
daheng_sn_FDE23080341,9,187153343000000,187153343000000,187153343000000,2026-09-05T08:53:12.090487+00:00,9,21501122420550,1920,1200
directshow_index_1,7,187153437000000,187153437000000,187153437000000,2026-09-05T08:53:12.159262+00:00,,,640,480
daheng_sn_FDE23080341,10,187153437000000,187153437000000,187153437000000,2026-09-05T08:53:12.180044+00:00,10,21501130105350,1920,1200
directshow_index_1,8,187153531000000,187153531000000,187153531000000,2026-09-05T08:53:12.257760+00:00,,,640,480
daheng_sn_FDE23080341,11,187153531000000,187153531000000,187153531000000,2026-09-05T08:53:12.283326+00:00,11,21501137790150,1920,1200
directshow_index_1,9,187153625000000,187153625000000,187153625000000,2026-09-05T08:53:12.352389+00:00,,,640,480
daheng_sn_FDE23080341,12,187153625000000,187153625000000,187153625000000,2026-09-05T08:53:12.371049+00:00,12,21501145474950,1920,1200
directshow_index_1,10,187153718000000,187153718000000,187153718000000,2026-09-05T08:53:12.448046+00:00,,,640,480
daheng_sn_FDE23080341,13,187153718000000,187153718000000,187153718000000,2026-09-05T08:53:12.469073+00:00,24,21501237692550,1920,1200
directshow_index_1,11,187153812000000,187153812000000,187153812000000,2026-09-05T08:53:12.536674+00:00,,,640,480
daheng_sn_FDE23080341,14,187153812000000,187153812000000,187153812000000,2026-09-05T08:53:12.549707+00:00,36,21501329910150,1920,1200
directshow_index_1,12,187153906000000,187153906000000,187153906000000,2026-09-05T08:53:12.630565+00:00,,,640,480
daheng_sn_FDE23080341,15,187153906000000,187153906000000,187153906000000,2026-09-05T08:53:12.647194+00:00,48,21501422127750,1920,1200
directshow_index_1,13,187154000000000,187154000000000,187154000000000,2026-09-05T08:53:12.722384+00:00,,,640,480
daheng_sn_FDE23080341,16,187154000000000,187154000000000,187154000000000,2026-09-05T08:53:12.742148+00:00,60,21501514345350,1920,1200
directshow_index_1,14,187154093000000,187154093000000,187154093000000,2026-09-05T08:53:12.820860+00:00,,,640,480
daheng_sn_FDE23080341,17,187154093000000,187154093000000,187154093000000,2026-09-05T08:53:12.844842+00:00,72,21501606562950,1920,1200
directshow_index_1,15,187154187000000,187154187000000,187154187000000,2026-09-05T08:53:12.915378+00:00,,,640,480
daheng_sn_FDE23080341,18,187154187000000,187154187000000,187154187000000,2026-09-05T08:53:12.942927+00:00,84,21501698780550,1920,1200
directshow_index_1,16,187154281000000,187154281000000,187154281000000,2026-09-05T08:53:13.008684+00:00,,,640,480
daheng_sn_FDE23080341,19,187154281000000,187154281000000,187154281000000,2026-09-05T08:53:13.038484+00:00,96,21501790998150,1920,1200
directshow_index_1,17,187154375000000,187154375000000,187154375000000,2026-09-05T08:53:13.102536+00:00,,,640,480
daheng_sn_FDE23080341,20,187154375000000,187154375000000,187154375000000,2026-09-05T08:53:13.134889+00:00,109,21501890900550,1920,1200
directshow_index_1,18,187154468000000,187154468000000,187154468000000,2026-09-05T08:53:13.194432+00:00,,,640,480
daheng_sn_FDE23080341,21,187154468000000,187154468000000,187154468000000,2026-09-05T08:53:13.217086+00:00,121,21501983118150,1920,1200
directshow_index_1,19,187154562000000,187154562000000,187154562000000,2026-09-05T08:53:13.292265+00:00,,,640,480
daheng_sn_FDE23080341,22,187154562000000,187154562000000,187154562000000,2026-09-05T08:53:13.311964+00:00,134,21502083020550,1920,1200
directshow_index_1,20,187154656000000,187154656000000,187154656000000,2026-09-05T08:53:13.377863+00:00,,,640,480
daheng_sn_FDE23080341,23,187154656000000,187154656000000,187154656000000,2026-09-05T08:53:13.400393+00:00,145,21502167553350,1920,1200
directshow_index_1,21,187154750000000,187154750000000,187154750000000,2026-09-05T08:53:13.469974+00:00,,,640,480
daheng_sn_FDE23080341,24,187154750000000,187154750000000,187154750000000,2026-09-05T08:53:13.492691+00:00,158,21502267455750,1920,1200
directshow_index_1,22,187154843000000,187154843000000,187154843000000,2026-09-05T08:53:13.570599+00:00,,,640,480
daheng_sn_FDE23080341,25,187154843000000,187154843000000,187154843000000,2026-09-05T08:53:13.591783+00:00,169,21502351988550,1920,1200
directshow_index_1,23,187154937000000,187154937000000,187154937000000,2026-09-05T08:53:13.663880+00:00,,,640,480
daheng_sn_FDE23080341,26,187154937000000,187154937000000,187154937000000,2026-09-05T08:53:13.685047+00:00,182,21502451890950,1920,1200
directshow_index_1,24,187155031000000,187155031000000,187155031000000,2026-09-05T08:53:13.756431+00:00,,,640,480
daheng_sn_FDE23080341,27,187155031000000,187155031000000,187155031000000,2026-09-05T08:53:13.774228+00:00,194,21502544108550,1920,1200
directshow_index_1,25,187155125000000,187155125000000,187155125000000,2026-09-05T08:53:13.848403+00:00,,,640,480
daheng_sn_FDE23080341,28,187155125000000,187155125000000,187155125000000,2026-09-05T08:53:13.863956+00:00,207,21502644010950,1920,1200
directshow_index_1,26,187155218000000,187155218000000,187155218000000,2026-09-05T08:53:13.941228+00:00,,,640,480
daheng_sn_FDE23080341,29,187155218000000,187155218000000,187155218000000,2026-09-05T08:53:13.964813+00:00,218,21502728543750,1920,1200
directshow_index_1,27,187155312000000,187155312000000,187155312000000,2026-09-05T08:53:14.030781+00:00,,,640,480
daheng_sn_FDE23080341,30,187155312000000,187155312000000,187155312000000,2026-09-05T08:53:14.054114+00:00,231,21502828446150,1920,1200
directshow_index_1,28,187155406000000,187155406000000,187155406000000,2026-09-05T08:53:14.127168+00:00,,,640,480
daheng_sn_FDE23080341,31,187155406000000,187155406000000,187155406000000,2026-09-05T08:53:14.148051+00:00,243,21502920663750,1920,1200
directshow_index_1,29,187155500000000,187155500000000,187155500000000,2026-09-05T08:53:14.226338+00:00,,,640,480
daheng_sn_FDE23080341,32,187155500000000,187155500000000,187155500000000,2026-09-05T08:53:14.245539+00:00,255,21503012881350,1920,1200
directshow_index_1,30,187155593000000,187155593000000,187155593000000,2026-09-05T08:53:14.319082+00:00,,,640,480
daheng_sn_FDE23080341,33,187155593000000,187155593000000,187155593000000,2026-09-05T08:53:14.339088+00:00,268,21503112783750,1920,1200
directshow_index_1,31,187155687000000,187155687000000,187155687000000,2026-09-05T08:53:14.409395+00:00,,,640,480
daheng_sn_FDE23080341,34,187155687000000,187155687000000,187155687000000,2026-09-05T08:53:14.432334+00:00,279,21503197316550,1920,1200
directshow_index_1,32,187155781000000,187155781000000,187155781000000,2026-09-05T08:53:14.506769+00:00,,,640,480
daheng_sn_FDE23080341,35,187155781000000,187155781000000,187155781000000,2026-09-05T08:53:14.523383+00:00,292,21503297218950,1920,1200
directshow_index_1,33,187155875000000,187155875000000,187155875000000,2026-09-05T08:53:14.600180+00:00,,,640,480
daheng_sn_FDE23080341,36,187155875000000,187155875000000,187155875000000,2026-09-05T08:53:14.615927+00:00,304,21503389436550,1920,1200
directshow_index_1,34,187155968000000,187155968000000,187155968000000,2026-09-05T08:53:14.689779+00:00,,,640,480
daheng_sn_FDE23080341,37,187155968000000,187155968000000,187155968000000,2026-09-05T08:53:14.714279+00:00,316,21503481654150,1920,1200
directshow_index_1,35,187156062000000,187156062000000,187156062000000,2026-09-05T08:53:14.786235+00:00,,,640,480
daheng_sn_FDE23080341,38,187156062000000,187156062000000,187156062000000,2026-09-05T08:53:14.801554+00:00,328,21503573871750,1920,1200
directshow_index_1,36,187156156000000,187156156000000,187156156000000,2026-09-05T08:53:14.875427+00:00,,,640,480
daheng_sn_FDE23080341,39,187156156000000,187156156000000,187156156000000,2026-09-05T08:53:14.898212+00:00,340,21503666089350,1920,1200
directshow_index_1,37,187156250000000,187156250000000,187156250000000,2026-09-05T08:53:14.974113+00:00,,,640,480
daheng_sn_FDE23080341,40,187156250000000,187156250000000,187156250000000,2026-09-05T08:53:14.996182+00:00,353,21503765991750,1920,1200
directshow_index_1,38,187156343000000,187156343000000,187156343000000,2026-09-05T08:53:15.068317+00:00,,,640,480
daheng_sn_FDE23080341,41,187156343000000,187156343000000,187156343000000,2026-09-05T08:53:15.086291+00:00,365,21503858209350,1920,1200
directshow_index_1,39,187156437000000,187156437000000,187156437000000,2026-09-05T08:53:15.157720+00:00,,,640,480
daheng_sn_FDE23080341,42,187156437000000,187156437000000,187156437000000,2026-09-05T08:53:15.180801+00:00,377,21503950426950,1920,1200
directshow_index_1,40,187156531000000,187156531000000,187156531000000,2026-09-05T08:53:15.253017+00:00,,,640,480
daheng_sn_FDE23080341,43,187156531000000,187156531000000,187156531000000,2026-09-05T08:53:15.275847+00:00,390,21504050329350,1920,1200
directshow_index_1,41,187156625000000,187156625000000,187156625000000,2026-09-05T08:53:15.350989+00:00,,,640,480
daheng_sn_FDE23080341,44,187156625000000,187156625000000,187156625000000,2026-09-05T08:53:15.365074+00:00,402,21504142546950,1920,1200
directshow_index_1,42,187156718000000,187156718000000,187156718000000,2026-09-05T08:53:15.438615+00:00,,,640,480
daheng_sn_FDE23080341,45,187156718000000,187156718000000,187156718000000,2026-09-05T08:53:15.461141+00:00,414,21504234764550,1920,1200
directshow_index_1,43,187156812000000,187156812000000,187156812000000,2026-09-05T08:53:15.536337+00:00,,,640,480
daheng_sn_FDE23080341,46,187156812000000,187156812000000,187156812000000,2026-09-05T08:53:15.559527+00:00,426,21504326982150,1920,1200
directshow_index_1,44,187156906000000,187156906000000,187156906000000,2026-09-05T08:53:15.626558+00:00,,,640,480
daheng_sn_FDE23080341,47,187156906000000,187156906000000,187156906000000,2026-09-05T08:53:15.654101+00:00,438,21504419199750,1920,1200
directshow_index_1,45,187157000000000,187157000000000,187157000000000,2026-09-05T08:53:15.724357+00:00,,,640,480
daheng_sn_FDE23080341,48,187157000000000,187157000000000,187157000000000,2026-09-05T08:53:15.742327+00:00,451,21504519102150,1920,1200
directshow_index_1,46,187157093000000,187157093000000,187157093000000,2026-09-05T08:53:15.817335+00:00,,,640,480
daheng_sn_FDE23080341,49,187157093000000,187157093000000,187157093000000,2026-09-05T08:53:15.837214+00:00,462,21504603634950,1920,1200
directshow_index_1,47,187157187000000,187157187000000,187157187000000,2026-09-05T08:53:15.910380+00:00,,,640,480
daheng_sn_FDE23080341,50,187157187000000,187157187000000,187157187000000,2026-09-05T08:53:15.926401+00:00,475,21504703537350,1920,1200
directshow_index_1,48,187157281000000,187157281000000,187157281000000,2026-09-05T08:53:16.007863+00:00,,,640,480
