camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,184186234000000,184186250000000,184186242000000,2026-09-05T08:03:45.106454+00:00,0,18534745314375,1920,1200
daheng_sn_FDE23080341,1,184186375000000,184186390000000,184186382500000,2026-09-05T08:03:45.141791+00:00,1,18534752999175,1920,1200
daheng_sn_FDE23080341,2,184186468000000,184186468000000,184186468000000,2026-09-05T08:03:45.235140+00:00,2,18534760683975,1920,1200
daheng_sn_FDE23080341,3,184186562000000,184186562000000,184186562000000,2026-09-05T08:03:45.321022+00:00,3,18534768368775,1920,1200
daheng_sn_FDE23080341,4,184186656000000,184186656000000,184186656000000,2026-09-05T08:03:45.415623+00:00,4,18534776053575,1920,1200
daheng_sn_FDE23080341,5,184186750000000,184186750000000,184186750000000,2026-09-05T08:03:45.504161+00:00,5,18534783738375,1920,1200
directshow_index_1,0,184186546000000,184186828000000,184186687000000,2026-09-05T08:03:45.560130+00:00,,,640,480
daheng_sn_FDE23080341,6,184186843000000,184186843000000,184186843000000,2026-09-05T08:03:45.600163+00:00,6,18534791423175,1920,1200
directshow_index_1,1,184186828000000,184186875000000,184186851500000,2026-09-05T08:03:45.605274+00:00,,,640,480
directshow_index_1,2,184186921000000,184186921000000,184186921000000,2026-09-05T08:03:45.644109+00:00,,,640,480
daheng_sn_FDE23080341,7,184186937000000,184186937000000,184186937000000,2026-09-05T08:03:45.685778+00:00,7,18534799107975,1920,1200
directshow_index_1,3,184187015000000,184187015000000,184187015000000,2026-09-05T08:03:45.739148+00:00,,,640,480
daheng_sn_FDE23080341,8,184187031000000,184187031000000,184187031000000,2026-09-05T08:03:45.780283+00:00,8,18534806792775,1920,1200
directshow_index_1,4,184187109000000,184187109000000,184187109000000,2026-09-05T08:03:45.835103+00:00,,,640,480
daheng_sn_FDE23080341,9,184187125000000,184187125000000,184187125000000,2026-09-05T08:03:45.874873+00:00,9,18534814477575,1920,1200
directshow_index_1,5,184187203000000,184187203000000,184187203000000,2026-09-05T08:03:45.929358+00:00,,,640,480
daheng_sn_FDE23080341,10,184187218000000,184187218000000,184187218000000,2026-09-05T08:03:45.967335+00:00,10,18534822162375,1920,1200
directshow_index_1,6,184187296000000,184187296000000,184187296000000,2026-09-05T08:03:46.022092+00:00,,,640,480
daheng_sn_FDE23080341,11,184187312000000,184187312000000,184187312000000,2026-09-05T08:03:46.068253+00:00,11,18534829847175,1920,1200
directshow_index_1,7,184187390000000,184187390000000,184187390000000,2026-09-05T08:03:46.115007+00:00,,,640,480
daheng_sn_FDE23080341,12,184187406000000,184187406000000,184187406000000,2026-09-05T08:03:46.156260+00:00,19,18534891325575,1920,1200
directshow_index_1,8,184187484000000,184187484000000,184187484000000,2026-09-05T08:03:46.209262+00:00,,,640,480
daheng_sn_FDE23080341,13,184187500000000,184187500000000,184187500000000,2026-09-05T08:03:46.254106+00:00,30,18534975858375,1920,1200
directshow_index_1,9,184187578000000,184187578000000,184187578000000,2026-09-05T08:03:46.301926+00:00,,,640,480
daheng_sn_FDE23080341,14,184187593000000,184187593000000,184187593000000,2026-09-05T08:03:46.347749+00:00,41,18535060391175,1920,1200
directshow_index_1,10,184187671000000,184187671000000,184187671000000,2026-09-05T08:03:46.396888+00:00,,,640,480
daheng_sn_FDE23080341,15,184187687000000,184187687000000,184187687000000,2026-09-05T08:03:46.438261+00:00,54,18535160293575,1920,1200
directshow_index_1,11,184187765000000,184187765000000,184187765000000,2026-09-05T08:03:46.488506+00:00,,,640,480
daheng_sn_FDE23080341,16,184187781000000,184187781000000,184187781000000,2026-09-05T08:03:46.535452+00:00,66,18535252511175,1920,1200
directshow_index_1,12,184187859000000,184187859000000,184187859000000,2026-09-05T08:03:46.585308+00:00,,,640,480
daheng_sn_FDE23080341,17,184187875000000,184187875000000,184187875000000,2026-09-05T08:03:46.633894+00:00,78,18535344728775,1920,1200
directshow_index_1,13,184187953000000,184187953000000,184187953000000,2026-09-05T08:03:46.679120+00:00,,,640,480
daheng_sn_FDE23080341,18,184187968000000,184187968000000,184187968000000,2026-09-05T08:03:46.720467+00:00,90,18535436946375,1920,1200
directshow_index_1,14,184188046000000,184188046000000,184188046000000,2026-09-05T08:03:46.775541+00:00,,,640,480
daheng_sn_FDE23080341,19,184188062000000,184188062000000,184188062000000,2026-09-05T08:03:46.820398+00:00,102,18535529163975,1920,1200
directshow_index_1,15,184188140000000,184188140000000,184188140000000,2026-09-05T08:03:46.872442+00:00,,,640,480
daheng_sn_FDE23080341,20,184188156000000,184188156000000,184188156000000,2026-09-05T08:03:46.918287+00:00,114,18535621381575,1920,1200
directshow_index_1,16,184188234000000,184188234000000,184188234000000,2026-09-05T08:03:46.959799+00:00,,,640,480
daheng_sn_FDE23080341,21,184188250000000,184188250000000,184188250000000,2026-09-05T08:03:47.007935+00:00,127,18535721283975,1920,1200
directshow_index_1,17,184188328000000,184188328000000,184188328000000,2026-09-05T08:03:47.055260+00:00,,,640,480
daheng_sn_FDE23080341,22,184188343000000,184188343000000,184188343000000,2026-09-05T08:03:47.111796+00:00,139,18535813501575,1920,1200
directshow_index_1,18,184188421000000,184188421000000,184188421000000,2026-09-05T08:03:47.148550+00:00,,,640,480
daheng_sn_FDE23080341,23,184188437000000,184188437000000,184188437000000,2026-09-05T08:03:47.218251+00:00,151,18535905719175,1920,1200
directshow_index_1,19,184188515000000,184188515000000,184188515000000,2026-09-05T08:03:47.241587+00:00,,,640,480
daheng_sn_FDE23080341,24,184188531000000,184188531000000,184188531000000,2026-09-05T08:03:47.301470+00:00,163,18535997936775,1920,1200
directshow_index_1,20,184188609000000,184188609000000,184188609000000,2026-09-05T08:03:47.331127+00:00,,,640,480
daheng_sn_FDE23080341,25,184188625000000,184188625000000,184188625000000,2026-09-05T08:03:47.385127+00:00,176,18536097839175,1920,1200
directshow_index_1,21,184188703000000,184188703000000,184188703000000,2026-09-05T08:03:47.431374+00:00,,,640,480
daheng_sn_FDE23080341,26,184188718000000,184188718000000,184188718000000,2026-09-05T08:03:47.477005+00:00,187,18536182371975,1920,1200
