camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,175842500000000,175842515000000,175842507500000,2026-09-05T05:44:41.272828+00:00,0,10190889083725,1920,1200
daheng_sn_FDE23080341,1,175842593000000,175842593000000,175842593000000,2026-09-05T05:44:41.332829+00:00,1,10190896768525,1920,1200
daheng_sn_FDE23080341,2,175842687000000,175842687000000,175842687000000,2026-09-05T05:44:41.426071+00:00,2,10190904453325,1920,1200
daheng_sn_FDE23080341,3,175842781000000,175842781000000,175842781000000,2026-09-05T05:44:41.518380+00:00,3,10190912138125,1920,1200
directshow_index_1,0,175842531000000,175842796000000,175842663500000,2026-09-05T05:44:41.532060+00:00,,,640,480
directshow_index_1,1,175842812000000,175842828000000,175842820000000,2026-09-05T05:44:41.562523+00:00,,,640,480
daheng_sn_FDE23080341,4,175842875000000,175842875000000,175842875000000,2026-09-05T05:44:41.612851+00:00,4,10190919822925,1920,1200
directshow_index_1,2,175842906000000,175842906000000,175842906000000,2026-09-05T05:44:41.626378+00:00,,,640,480
daheng_sn_FDE23080341,5,175842968000000,175842968000000,175842968000000,2026-09-05T05:44:41.717279+00:00,5,10190927507725,1920,1200
directshow_index_1,3,175843000000000,175843000000000,175843000000000,2026-09-05T05:44:41.725042+00:00,,,640,480
daheng_sn_FDE23080341,6,175843062000000,175843062000000,175843062000000,2026-09-05T05:44:41.805554+00:00,6,10190935192525,1920,1200
directshow_index_1,4,175843093000000,175843093000000,175843093000000,2026-09-05T05:44:41.813735+00:00,,,640,480
daheng_sn_FDE23080341,7,175843156000000,175843156000000,175843156000000,2026-09-05T05:44:41.902271+00:00,7,10190942877325,1920,1200
directshow_index_1,5,175843187000000,175843187000000,175843187000000,2026-09-05T05:44:41.910266+00:00,,,640,480
daheng_sn_FDE23080341,8,175843250000000,175843250000000,175843250000000,2026-09-05T05:44:41.988899+00:00,8,10190950562125,1920,1200
directshow_index_1,6,175843281000000,175843281000000,175843281000000,2026-09-05T05:44:42.001405+00:00,,,640,480
daheng_sn_FDE23080341,9,175843343000000,175843343000000,175843343000000,2026-09-05T05:44:42.081840+00:00,9,10190958246925,1920,1200
directshow_index_1,7,175843375000000,175843375000000,175843375000000,2026-09-05T05:44:42.098394+00:00,,,640,480
daheng_sn_FDE23080341,10,175843437000000,175843437000000,175843437000000,2026-09-05T05:44:42.173061+00:00,10,10190965931725,1920,1200
directshow_index_1,8,175843468000000,175843468000000,175843468000000,2026-09-05T05:44:42.189574+00:00,,,640,480
daheng_sn_FDE23080341,11,175843531000000,175843531000000,175843531000000,2026-09-05T05:44:42.278940+00:00,11,10190973616525,1920,1200
directshow_index_1,9,175843562000000,175843562000000,175843562000000,2026-09-05T05:44:42.286969+00:00,,,640,480
daheng_sn_FDE23080341,12,175843625000000,175843625000000,175843625000000,2026-09-05T05:44:42.365868+00:00,12,10190981301325,1920,1200
directshow_index_1,10,175843656000000,175843656000000,175843656000000,2026-09-05T05:44:42.378433+00:00,,,640,480
daheng_sn_FDE23080341,13,175843718000000,175843718000000,175843718000000,2026-09-05T05:44:42.462315+00:00,23,10191065834125,1920,1200
directshow_index_1,11,175843750000000,175843750000000,175843750000000,2026-09-05T05:44:42.470991+00:00,,,640,480
daheng_sn_FDE23080341,14,175843812000000,175843812000000,175843812000000,2026-09-05T05:44:42.551437+00:00,35,10191158051725,1920,1200
directshow_index_1,12,175843843000000,175843843000000,175843843000000,2026-09-05T05:44:42.568183+00:00,,,640,480
daheng_sn_FDE23080341,15,175843906000000,175843906000000,175843906000000,2026-09-05T05:44:42.646438+00:00,47,10191250269325,1920,1200
directshow_index_1,13,175843937000000,175843937000000,175843937000000,2026-09-05T05:44:42.656946+00:00,,,640,480
daheng_sn_FDE23080341,16,175844000000000,175844000000000,175844000000000,2026-09-05T05:44:42.743622+00:00,60,10191350171725,1920,1200
directshow_index_1,14,175844031000000,175844031000000,175844031000000,2026-09-05T05:44:42.753627+00:00,,,640,480
daheng_sn_FDE23080341,17,175844093000000,175844093000000,175844093000000,2026-09-05T05:44:42.839413+00:00,72,10191442389325,1920,1200
directshow_index_1,15,175844125000000,175844125000000,175844125000000,2026-09-05T05:44:42.846171+00:00,,,640,480
daheng_sn_FDE23080341,18,175844187000000,175844187000000,175844187000000,2026-09-05T05:44:42.943345+00:00,85,10191542291725,1920,1200
directshow_index_1,16,175844218000000,175844218000000,175844218000000,2026-09-05T05:44:42.943345+00:00,,,640,480
daheng_sn_FDE23080341,19,175844281000000,175844281000000,175844281000000,2026-09-05T05:44:43.029713+00:00,96,10191626824525,1920,1200
directshow_index_1,17,175844312000000,175844312000000,175844312000000,2026-09-05T05:44:43.033721+00:00,,,640,480
daheng_sn_FDE23080341,20,175844375000000,175844375000000,175844375000000,2026-09-05T05:44:43.118834+00:00,108,10191719042125,1920,1200
directshow_index_1,18,175844406000000,175844406000000,175844406000000,2026-09-05T05:44:43.130758+00:00,,,640,480
daheng_sn_FDE23080341,21,175844468000000,175844468000000,175844468000000,2026-09-05T05:44:43.208657+00:00,120,10191811259725,1920,1200
directshow_index_1,19,175844500000000,175844500000000,175844500000000,2026-09-05T05:44:43.221652+00:00,,,640,480
daheng_sn_FDE23080341,22,175844562000000,175844562000000,175844562000000,2026-09-05T05:44:43.302677+00:00,133,10191911162125,1920,1200
directshow_index_1,20,175844593000000,175844593000000,175844593000000,2026-09-05T05:44:43.317686+00:00,,,640,480
daheng_sn_FDE23080341,23,175844656000000,175844656000000,175844656000000,2026-09-05T05:44:43.396293+00:00,145,10192003379725,1920,1200
directshow_index_1,21,175844687000000,175844687000000,175844687000000,2026-09-05T05:44:43.408805+00:00,,,640,480
daheng_sn_FDE23080341,24,175844750000000,175844750000000,175844750000000,2026-09-05T05:44:43.490720+00:00,158,10192103282125,1920,1200
directshow_index_1,22,175844781000000,175844781000000,175844781000000,2026-09-05T05:44:43.505283+00:00,,,640,480
daheng_sn_FDE23080341,25,175844843000000,175844843000000,175844843000000,2026-09-05T05:44:43.589470+00:00,169,10192187814925,1920,1200
directshow_index_1,23,175844875000000,175844875000000,175844875000000,2026-09-05T05:44:43.595985+00:00,,,640,480
daheng_sn_FDE23080341,26,175844937000000,175844937000000,175844937000000,2026-09-05T05:44:43.677930+00:00,182,10192287717325,1920,1200
directshow_index_1,24,175844968000000,175844968000000,175844968000000,2026-09-05T05:44:43.693439+00:00,,,640,480
daheng_sn_FDE23080341,27,175845031000000,175845031000000,175845031000000,2026-09-05T05:44:43.772476+00:00,194,10192379934925,1920,1200
directshow_index_1,25,175845062000000,175845062000000,175845062000000,2026-09-05T05:44:43.784115+00:00,,,640,480
daheng_sn_FDE23080341,28,175845125000000,175845125000000,175845125000000,2026-09-05T05:44:43.868083+00:00,206,10192472152525,1920,1200
directshow_index_1,26,175845156000000,175845156000000,175845156000000,2026-09-05T05:44:43.881078+00:00,,,640,480
daheng_sn_FDE23080341,29,175845218000000,175845218000000,175845218000000,2026-09-05T05:44:43.956715+00:00,218,10192564370125,1920,1200
directshow_index_1,27,175845250000000,175845250000000,175845250000000,2026-09-05T05:44:43.970325+00:00,,,640,480
daheng_sn_FDE23080341,30,175845312000000,175845312000000,175845312000000,2026-09-05T05:44:44.050033+00:00,231,10192664272525,1920,1200
directshow_index_1,28,175845343000000,175845343000000,175845343000000,2026-09-05T05:44:44.067893+00:00,,,640,480
daheng_sn_FDE23080341,31,175845406000000,175845406000000,175845406000000,2026-09-05T05:44:44.145286+00:00,243,10192756490125,1920,1200
directshow_index_1,29,175845437000000,175845437000000,175845437000000,2026-09-05T05:44:44.158752+00:00,,,640,480
daheng_sn_FDE23080341,32,175845500000000,175845500000000,175845500000000,2026-09-05T05:44:44.239209+00:00,255,10192848707725,1920,1200
directshow_index_1,30,175845531000000,175845531000000,175845531000000,2026-09-05T05:44:44.250091+00:00,,,640,480
daheng_sn_FDE23080341,33,175845593000000,175845593000000,175845593000000,2026-09-05T05:44:44.335178+00:00,267,10192940925325,1920,1200
directshow_index_1,31,175845625000000,175845625000000,175845625000000,2026-09-05T05:44:44.346923+00:00,,,640,480
daheng_sn_FDE23080341,34,175845687000000,175845687000000,175845687000000,2026-09-05T05:44:44.429704+00:00,279,10193033142925,1920,1200
directshow_index_1,32,175845718000000,175845718000000,175845718000000,2026-09-05T05:44:44.443702+00:00,,,640,480
daheng_sn_FDE23080341,35,175845781000000,175845781000000,175845781000000,2026-09-05T05:44:44.522481+00:00,292,10193133045325,1920,1200
directshow_index_1,33,175845812000000,175845812000000,175845812000000,2026-09-05T05:44:44.534855+00:00,,,640,480
daheng_sn_FDE23080341,36,175845875000000,175845875000000,175845875000000,2026-09-05T05:44:44.614321+00:00,304,10193225262925,1920,1200
directshow_index_1,34,175845906000000,175845906000000,175845906000000,2026-09-05T05:44:44.628076+00:00,,,640,480
daheng_sn_FDE23080341,37,175845968000000,175845968000000,175845968000000,2026-09-05T05:44:44.708858+00:00,316,10193317480525,1920,1200
directshow_index_1,35,175846000000000,175846000000000,175846000000000,2026-09-05T05:44:44.724862+00:00,,,640,480
daheng_sn_FDE23080341,38,175846062000000,175846062000000,175846062000000,2026-09-05T05:44:44.800839+00:00,328,10193409698125,1920,1200
directshow_index_1,36,175846093000000,175846093000000,175846093000000,2026-09-05T05:44:44.815456+00:00,,,640,480
daheng_sn_FDE23080341,39,175846156000000,175846156000000,175846156000000,2026-09-05T05:44:44.893227+00:00,341,10193509600525,1920,1200
directshow_index_1,37,175846187000000,175846187000000,175846187000000,2026-09-05T05:44:44.911829+00:00,,,640,480
