sample_index,host_utc,read_start_monotonic_ns,read_end_monotonic_ns,elapsed_s,phase,segment_index,read_retry_count,j1_position_raw,j1_target_raw,j1_position_rad,j1_target_rad,j1_voltage_raw,j1_voltage_v,j1_temperature_c,j1_current_raw,j2_position_raw,j2_target_raw,j2_position_rad,j2_target_rad,j2_voltage_raw,j2_voltage_v,j2_temperature_c,j2_current_raw,j3_position_raw,j3_target_raw,j3_position_rad,j3_target_rad,j3_voltage_raw,j3_voltage_v,j3_temperature_c,j3_current_raw,j4_position_raw,j4_target_raw,j4_position_rad,j4_target_rad,j4_voltage_raw,j4_voltage_v,j4_temperature_c,j4_current_raw,j5_position_raw,j5_target_raw,j5_position_rad,j5_target_rad,j5_voltage_raw,j5_voltage_v,j5_temperature_c,j5_current_raw
0,2026-09-05T05:25:01.696715+00:00,174662937000000,174662968000000,0.031000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,1,2605,2605,0.839087490973,0.839087490973,76,7.6,27,1,2722,2722,0.990951588974,0.990951588974,75,7.5,27,1,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
1,2026-09-05T05:25:01.768669+00:00,174663000000000,174663046000000,0.109000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2606,0.839087490973,0.840621471761,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,1,2074,2074,0.012271846303,0.012271846303,75,7.5,26,1
2,2026-09-05T05:25:01.968307+00:00,174663187000000,174663250000000,0.313000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,25,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
3,2026-09-05T05:25:02.023981+00:00,174663265000000,174663296000000,0.359000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
4,2026-09-05T05:25:02.075491+00:00,174663312000000,174663343000000,0.406000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
5,2026-09-05T05:25:02.137526+00:00,174663359000000,174663406000000,0.469000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
6,2026-09-05T05:25:02.187929+00:00,174663421000000,174663468000000,0.531000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
7,2026-09-05T05:25:02.266826+00:00,174663484000000,174663546000000,0.609000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
8,2026-09-05T05:25:02.339375+00:00,174663562000000,174663609000000,0.672000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
9,2026-09-05T05:25:02.389460+00:00,174663625000000,174663671000000,0.734000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
10,2026-09-05T05:25:02.479411+00:00,174663703000000,174663750000000,0.813000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,1,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
11,2026-09-05T05:25:02.536277+00:00,174663765000000,174663812000000,0.875000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
12,2026-09-05T05:25:02.598642+00:00,174663828000000,174663875000000,0.938000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
13,2026-09-05T05:25:02.658700+00:00,174663890000000,174663937000000,1.000000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2641,2641,0.882038953034,0.882038953034,75,7.5,26,0,2605,2607,0.839087490973,0.842155452549,76,7.6,27,0,2722,2723,0.990951588974,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
