sample_index,host_utc,read_start_monotonic_ns,read_end_monotonic_ns,elapsed_s,phase,segment_index,read_retry_count,j1_position_raw,j1_target_raw,j1_position_rad,j1_target_rad,j1_voltage_raw,j1_voltage_v,j1_temperature_c,j1_current_raw,j2_position_raw,j2_target_raw,j2_position_rad,j2_target_rad,j2_voltage_raw,j2_voltage_v,j2_temperature_c,j2_current_raw,j3_position_raw,j3_target_raw,j3_position_rad,j3_target_rad,j3_voltage_raw,j3_voltage_v,j3_temperature_c,j3_current_raw,j4_position_raw,j4_target_raw,j4_position_rad,j4_target_rad,j4_voltage_raw,j4_voltage_v,j4_temperature_c,j4_current_raw,j5_position_raw,j5_target_raw,j5_position_rad,j5_target_rad,j5_voltage_raw,j5_voltage_v,j5_temperature_c,j5_current_raw
0,2026-09-05T07:22:50.716438+00:00,181731953000000,181731984000000,0.031000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2640,0.880504972246,0.880504972246,75,7.5,26,1,2608,2608,0.843689433337,0.843689433337,76,7.6,27,1,2725,2725,0.995553531338,0.995553531338,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,1
1,2026-09-05T07:22:50.780150+00:00,181732015000000,181732062000000,0.109000000,start_alignment,-1,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,1,2608,2607,0.843689433337,0.842155452549,76,7.6,27,1,2725,2724,0.995553531338,0.994019550550,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
2,2026-09-05T07:22:50.985983+00:00,181732218000000,181732265000000,0.312000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,1,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
3,2026-09-05T07:22:51.036827+00:00,181732281000000,181732312000000,0.359000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,1,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
4,2026-09-05T07:22:51.078029+00:00,181732328000000,181732359000000,0.406000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,1,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
5,2026-09-05T07:22:51.137400+00:00,181732375000000,181732406000000,0.453000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
6,2026-09-05T07:22:51.192796+00:00,181732421000000,181732468000000,0.515000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
7,2026-09-05T07:22:51.256825+00:00,181732484000000,181732531000000,0.578000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,1,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
8,2026-09-05T07:22:51.309646+00:00,181732546000000,181732578000000,0.625000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,1,2074,2074,0.012271846303,0.012271846303,75,7.5,26,0
9,2026-09-05T07:22:51.363075+00:00,181732593000000,181732640000000,0.687000000,online_inference,0,0,2089,2089,0.101242732000,0.101242732000,76,7.6,27,0,2640,2641,0.880504972246,0.882038953034,75,7.5,26,0,2608,2607,0.843689433337,0.842155452549,76,7.6,27,0,2725,2723,0.995553531338,0.992485569762,75,7.5,27,0,2074,2074,0.012271846303,0.012271846303,76,7.6,26,0
