camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
directshow_index_1,0,181729500000000,181729765000000,181729632500000,2026-09-05T07:22:48.502103+00:00,,,640,480
directshow_index_1,1,181729781000000,181729796000000,181729788500000,2026-09-05T07:22:48.528107+00:00,,,640,480
directshow_index_1,2,181729875000000,181729875000000,181729875000000,2026-09-05T07:22:48.602101+00:00,,,640,480
directshow_index_1,3,181729968000000,181729968000000,181729968000000,2026-09-05T07:22:48.694038+00:00,,,640,480
directshow_index_1,4,181730062000000,181730062000000,181730062000000,2026-09-05T07:22:48.783196+00:00,,,640,480
directshow_index_1,5,181730156000000,181730156000000,181730156000000,2026-09-05T07:22:48.881209+00:00,,,640,480
directshow_index_1,6,181730250000000,181730250000000,181730250000000,2026-09-05T07:22:48.976311+00:00,,,640,480
directshow_index_1,7,181730343000000,181730343000000,181730343000000,2026-09-05T07:22:49.065634+00:00,,,640,480
directshow_index_1,8,181730437000000,181730437000000,181730437000000,2026-09-05T07:22:49.158188+00:00,,,640,480
directshow_index_1,9,181730531000000,181730531000000,181730531000000,2026-09-05T07:22:49.255585+00:00,,,640,480
directshow_index_1,10,181730625000000,181730625000000,181730625000000,2026-09-05T07:22:49.350380+00:00,,,640,480
directshow_index_1,11,181730718000000,181730718000000,181730718000000,2026-09-05T07:22:49.444020+00:00,,,640,480
directshow_index_1,12,181730812000000,181730812000000,181730812000000,2026-09-05T07:22:49.533233+00:00,,,640,480
directshow_index_1,13,181730906000000,181730906000000,181730906000000,2026-09-05T07:22:49.627538+00:00,,,640,480
daheng_sn_FDE23080341,0,181730890000000,181730906000000,181730898000000,2026-09-05T07:22:49.668728+00:00,0,16079366311300,1920,1200
daheng_sn_FDE23080341,1,181730984000000,181730984000000,181730984000000,2026-09-05T07:22:49.726869+00:00,1,16079373996100,1920,1200
directshow_index_1,14,181731000000000,181731000000000,181731000000000,2026-09-05T07:22:49.727509+00:00,,,640,480
directshow_index_1,15,181731093000000,181731093000000,181731093000000,2026-09-05T07:22:49.815265+00:00,,,640,480
daheng_sn_FDE23080341,2,181731078000000,181731078000000,181731078000000,2026-09-05T07:22:49.824416+00:00,2,16079381680900,1920,1200
