camera,frame_index,grab_start_monotonic_ns,grab_end_monotonic_ns,capture_mid_monotonic_ns,host_utc,device_frame_id,device_timestamp,width,height
daheng_sn_FDE23080341,0,181342140000000,181342156000000,181342148000000,2026-09-05T07:16:20.965550+00:00,0,15690606937575,1920,1200
daheng_sn_FDE23080341,1,181342234000000,181342250000000,181342242000000,2026-09-05T07:16:20.995636+00:00,1,15690614622375,1920,1200
daheng_sn_FDE23080341,2,181342328000000,181342328000000,181342328000000,2026-09-05T07:16:21.079968+00:00,2,15690622307175,1920,1200
daheng_sn_FDE23080341,3,181342421000000,181342421000000,181342421000000,2026-09-05T07:16:21.173583+00:00,3,15690629991975,1920,1200
daheng_sn_FDE23080341,4,181342515000000,181342515000000,181342515000000,2026-09-05T07:16:21.265789+00:00,4,15690637676775,1920,1200
directshow_index_1,0,181342296000000,181342578000000,181342437000000,2026-09-05T07:16:21.302642+00:00,,,640,480
directshow_index_1,1,181342578000000,181342609000000,181342593500000,2026-09-05T07:16:21.332859+00:00,,,640,480
daheng_sn_FDE23080341,5,181342609000000,181342609000000,181342609000000,2026-09-05T07:16:21.363635+00:00,5,15690645361575,1920,1200
directshow_index_1,2,181342671000000,181342671000000,181342671000000,2026-09-05T07:16:21.397664+00:00,,,640,480
daheng_sn_FDE23080341,6,181342703000000,181342703000000,181342703000000,2026-09-05T07:16:21.460483+00:00,6,15690653046375,1920,1200
directshow_index_1,3,181342765000000,181342765000000,181342765000000,2026-09-05T07:16:21.490644+00:00,,,640,480
daheng_sn_FDE23080341,7,181342796000000,181342796000000,181342796000000,2026-09-05T07:16:21.564792+00:00,7,15690660731175,1920,1200
directshow_index_1,4,181342859000000,181342859000000,181342859000000,2026-09-05T07:16:21.583315+00:00,,,640,480
daheng_sn_FDE23080341,8,181342890000000,181342890000000,181342890000000,2026-09-05T07:16:21.664572+00:00,8,15690668415975,1920,1200
directshow_index_1,5,181342953000000,181342953000000,181342953000000,2026-09-05T07:16:21.677023+00:00,,,640,480
daheng_sn_FDE23080341,9,181342984000000,181342984000000,181342984000000,2026-09-05T07:16:21.746763+00:00,9,15690676100775,1920,1200
directshow_index_1,6,181343046000000,181343046000000,181343046000000,2026-09-05T07:16:21.771967+00:00,,,640,480
daheng_sn_FDE23080341,10,181343078000000,181343078000000,181343078000000,2026-09-05T07:16:21.830762+00:00,10,15690683785575,1920,1200
directshow_index_1,7,181343140000000,181343140000000,181343140000000,2026-09-05T07:16:21.865168+00:00,,,640,480
daheng_sn_FDE23080341,11,181343171000000,181343171000000,181343171000000,2026-09-05T07:16:21.933127+00:00,11,15690691470375,1920,1200
directshow_index_1,8,181343234000000,181343234000000,181343234000000,2026-09-05T07:16:21.962505+00:00,,,640,480
daheng_sn_FDE23080341,12,181343265000000,181343265000000,181343265000000,2026-09-05T07:16:22.015727+00:00,13,15690706839975,1920,1200
directshow_index_1,9,181343328000000,181343328000000,181343328000000,2026-09-05T07:16:22.048678+00:00,,,640,480
daheng_sn_FDE23080341,13,181343359000000,181343359000000,181343359000000,2026-09-05T07:16:22.118753+00:00,23,15690783687975,1920,1200
directshow_index_1,10,181343421000000,181343421000000,181343421000000,2026-09-05T07:16:22.150559+00:00,,,640,480
daheng_sn_FDE23080341,14,181343453000000,181343453000000,181343453000000,2026-09-05T07:16:22.211992+00:00,35,15690875905575,1920,1200
directshow_index_1,11,181343515000000,181343515000000,181343515000000,2026-09-05T07:16:22.241332+00:00,,,640,480
daheng_sn_FDE23080341,15,181343546000000,181343546000000,181343546000000,2026-09-05T07:16:22.306655+00:00,48,15690975807975,1920,1200
directshow_index_1,12,181343609000000,181343609000000,181343609000000,2026-09-05T07:16:22.333650+00:00,,,640,480
daheng_sn_FDE23080341,16,181343640000000,181343640000000,181343640000000,2026-09-05T07:16:22.403465+00:00,60,15691068025575,1920,1200
directshow_index_1,13,181343703000000,181343703000000,181343703000000,2026-09-05T07:16:22.428756+00:00,,,640,480
daheng_sn_FDE23080341,17,181343734000000,181343734000000,181343734000000,2026-09-05T07:16:22.489082+00:00,72,15691160243175,1920,1200
directshow_index_1,14,181343796000000,181343796000000,181343796000000,2026-09-05T07:16:22.525903+00:00,,,640,480
daheng_sn_FDE23080341,18,181343828000000,181343828000000,181343828000000,2026-09-05T07:16:22.587019+00:00,84,15691252460775,1920,1200
directshow_index_1,15,181343890000000,181343890000000,181343890000000,2026-09-05T07:16:22.612069+00:00,,,640,480
daheng_sn_FDE23080341,19,181343921000000,181343921000000,181343921000000,2026-09-05T07:16:22.682094+00:00,97,15691352363175,1920,1200
directshow_index_1,16,181343984000000,181343984000000,181343984000000,2026-09-05T07:16:22.706911+00:00,,,640,480
daheng_sn_FDE23080341,20,181344015000000,181344015000000,181344015000000,2026-09-05T07:16:22.770239+00:00,109,15691444580775,1920,1200
directshow_index_1,17,181344078000000,181344078000000,181344078000000,2026-09-05T07:16:22.802225+00:00,,,640,480
daheng_sn_FDE23080341,21,181344109000000,181344109000000,181344109000000,2026-09-05T07:16:22.889416+00:00,121,15691536798375,1920,1200
directshow_index_1,18,181344171000000,181344171000000,181344171000000,2026-09-05T07:16:22.894228+00:00,,,640,480
daheng_sn_FDE23080341,22,181344203000000,181344203000000,181344203000000,2026-09-05T07:16:22.968197+00:00,134,15691636700775,1920,1200
directshow_index_1,19,181344265000000,181344265000000,181344265000000,2026-09-05T07:16:22.989423+00:00,,,640,480
daheng_sn_FDE23080341,23,181344296000000,181344296000000,181344296000000,2026-09-05T07:16:23.057573+00:00,145,15691721233575,1920,1200
directshow_index_1,20,181344359000000,181344359000000,181344359000000,2026-09-05T07:16:23.082371+00:00,,,640,480
daheng_sn_FDE23080341,24,181344390000000,181344390000000,181344390000000,2026-09-05T07:16:23.150590+00:00,157,15691813451175,1920,1200
directshow_index_1,21,181344453000000,181344453000000,181344453000000,2026-09-05T07:16:23.179534+00:00,,,640,480
daheng_sn_FDE23080341,25,181344484000000,181344484000000,181344484000000,2026-09-05T07:16:23.251173+00:00,170,15691913353575,1920,1200
directshow_index_1,22,181344546000000,181344546000000,181344546000000,2026-09-05T07:16:23.274770+00:00,,,640,480
daheng_sn_FDE23080341,26,181344578000000,181344578000000,181344578000000,2026-09-05T07:16:23.348522+00:00,182,15692005571175,1920,1200
directshow_index_1,23,181344640000000,181344640000000,181344640000000,2026-09-05T07:16:23.369384+00:00,,,640,480
daheng_sn_FDE23080341,27,181344671000000,181344671000000,181344671000000,2026-09-05T07:16:23.436561+00:00,194,15692097788775,1920,1200
directshow_index_1,24,181344734000000,181344734000000,181344734000000,2026-09-05T07:16:23.456888+00:00,,,640,480
daheng_sn_FDE23080341,28,181344765000000,181344765000000,181344765000000,2026-09-05T07:16:23.533944+00:00,206,15692190006375,1920,1200
directshow_index_1,25,181344828000000,181344828000000,181344828000000,2026-09-05T07:16:23.551960+00:00,,,640,480
daheng_sn_FDE23080341,29,181344859000000,181344859000000,181344859000000,2026-09-05T07:16:23.622153+00:00,218,15692282223975,1920,1200
directshow_index_1,26,181344921000000,181344921000000,181344921000000,2026-09-05T07:16:23.644710+00:00,,,640,480
daheng_sn_FDE23080341,30,181344953000000,181344953000000,181344953000000,2026-09-05T07:16:23.713496+00:00,231,15692382126375,1920,1200
directshow_index_1,27,181345015000000,181345015000000,181345015000000,2026-09-05T07:16:23.736486+00:00,,,640,480
daheng_sn_FDE23080341,31,181345046000000,181345046000000,181345046000000,2026-09-05T07:16:23.804350+00:00,243,15692474343975,1920,1200
directshow_index_1,28,181345109000000,181345109000000,181345109000000,2026-09-05T07:16:23.835920+00:00,,,640,480
daheng_sn_FDE23080341,32,181345140000000,181345140000000,181345140000000,2026-09-05T07:16:23.900019+00:00,255,15692566561575,1920,1200
directshow_index_1,29,181345203000000,181345203000000,181345203000000,2026-09-05T07:16:23.923454+00:00,,,640,480
daheng_sn_FDE23080341,33,181345234000000,181345234000000,181345234000000,2026-09-05T07:16:23.992536+00:00,267,15692658779175,1920,1200
